subsystem,code,lang,short_message,user_hint,operation
8,0X031B,da,Unormal bevægelse,Falske styredata,Klik på FJERN for at gendanne
1,0X040B,da,For hurtig betjening,Overskrider grænsen for bevægelsesafvigelse,Klik på FJERN for at gendanne
8,0X040B,da,For hurtig betjening,Overskrider grænsen for bevægelsesafvigelse,Klik på FJERN for at gendanne
1,0X050B,da,For hurtig betjening,Over hastighedsgrænsen,Klik på FJERN for at gendanne
8,0X050B,da,For hurtig betjening,Over hastighedsgrænsen,Klik på FJERN for at gendanne
3,0X050D,da,Unormal bevægelse,Unormal bevægelse,
9,0X050D,da,Unormal bevægelse,Unormal bevægelse,
1,0X051B,da,For hurtig betjening,Falske styredata,Klik på FJERN for at gendanne
8,0X051B,da,For hurtig betjening,Falske styredata,Klik på FJERN for at gendanne
1,0X060B,da,Hardwarefejl,Overskrider positionsgrænsen,Klik på FJERN for at gendanne
8,0X060B,da,Hardwarefejl,Overskrider positionsgrænsen,Klik på FJERN for at gendanne
1,0X061A,da,Unormal drift,Uventet bevægelse,Klik på FJERN for at gendanne
8,0X061A,da,Unormal drift,Uventet bevægelse,Klik på FJERN for at gendanne
1,0X062A,da,Unormal bevægelse,Overskrider hastighedsgrænsen,Klik på FJERN for at gendanne
8,0X062A,da,Unormal bevægelse,Overskrider hastighedsgrænsen,Klik på FJERN for at gendanne
1,0X063A,da,Unormal bevægelse,Overskrider grænsen for bevægelsesafvigelse,Klik på FJERN for at gendanne
8,0X063A,da,Unormal bevægelse,Overskrider grænsen for bevægelsesafvigelse,Klik på FJERN for at gendanne
1,0X064A,da,Unormal bevægelse,Overskrider grænsen for bevægelsesafvigelse,Klik på FJERN for at gendanne
8,0X064A,da,Unormal bevægelse,Overskrider grænsen for bevægelsesafvigelse,Klik på FJERN for at gendanne
1,0X065A,da,Unormal bevægelse,Unormal drift,Klik på FJERN for at gendanne
8,0X065A,da,Unormal bevægelse,Unormal drift,Klik på FJERN for at gendanne
1,0X066A,da,Unormal bevægelse,Unormal drift,Klik på FJERN for at gendanne
8,0X066A,da,Unormal bevægelse,Unormal drift,Klik på FJERN for at gendanne
1,0X067A,da,Selvtest mislykkedes,Selvtest mislykkedes,Klik på FJERN for at gendanne
8,0X067A,da,Selvtest mislykkedes,Selvtest mislykkedes,Klik på FJERN for at gendanne
1,0X068A,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
8,0X068A,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
1,0X068B,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
1,0X335E,da,,,
8,0X335E,da,,,
8,0X068B,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
1,0X069D,da,,,Kontakt venligst kundeservice
8,0X069D,da,,,Kontakt venligst kundeservice
1,0X070D,da,,,Kontakt venligst kundeservice
8,0X070D,da,,,Kontakt venligst kundeservice
1,0X071D,da,,,Kontakt venligst kundeservice
8,0X071D,da,,,Kontakt venligst kundeservice
1,0X080B,da,Armen er blokeret,Armen er blokeret,Klik på FJERN for at gendanne
8,0X080B,da,Armen er blokeret,Armen er blokeret,Klik på FJERN for at gendanne
1,0X080C,da,Armen er blokeret,Armen er blokeret,
1,0X337E,da,,,
8,0X337E,da,,,
8,0X080C,da,Armen er blokeret,Armen er blokeret,
3,0X080D,da,Overskrider momentgrænsen,Overskrider momentgrænsen,
9,0X080D,da,Overskrider momentgrænsen,Overskrider momentgrænsen,
1,0X08AD,da,Deaktivering af arm mislykkedes,Deaktivering af arm mislykkedes,Prøv venligst igen
1,0X08BD,da,Aktivering af arm mislykkedes,Aktivering af arm mislykkedes,Prøv venligst igen
1,0X08CD,da,Armen aktiveres,Armen aktiveres,
1,0X08DD,da,Aktivering af arm mislykkedes,Aktivering af arm mislykkedes,
1,0X08ED,da,Armen er deaktiveret,Armen er deaktiveret,
3,0X090D,da,Automatisk ergonomisk justering mislykkedes,Automatisk ergonomisk justering mislykkedes,Juster venligst manuelt
9,0X090D,da,Automatisk ergonomisk justering mislykkedes,Automatisk ergonomisk justering mislykkedes,Juster venligst manuelt
1,0X090D,da,,,Kontakt venligst kundeservice
8,0X090D,da,,,Kontakt venligst kundeservice
1,0X092D,da,Indstil armfejl,Indstil armfejl,Kontakt venligst kundeservice
8,0X092D,da,Indstil armfejl,Indstil armfejl,Kontakt venligst kundeservice
3,0X100A,da,Netværksfejl,Netværksfejl,Klik på FJERN for at gendanne
9,0X100A,da,Netværksfejl,Netværksfejl,Klik på FJERN for at gendanne
1,0X100A,da,Netværksfejl,Netværksfejl,Klik på FJERN for at gendanne
8,0X100A,da,Netværksfejl,Netværksfejl,Klik på FJERN for at gendanne
3,0X100B,da,Netværksfejl,Netværksfejl,Klik på FJERN for at gendanne
9,0X100B,da,Netværksfejl,Netværksfejl,Klik på FJERN for at gendanne
3,0X100D,da,Netværksfejl,Netværksfejl,
9,0X100D,da,Netværksfejl,Netværksfejl,
1,0X101A,da,,,Genstart venligst systemet
8,0X101A,da,,,Genstart venligst systemet
1,0X102A,da,Netværksfejl,Netværksfejl,Klik på FJERN for at gendanne
8,0X102A,da,Netværksfejl,Netværksfejl,Klik på FJERN for at gendanne
1,0X110A,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
3,0X110A,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
8,0X110A,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
9,0X110A,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
3,0X110D,da,Hardwarefejl,Hardwarefejl,
9,0X110D,da,Hardwarefejl,Hardwarefejl,
1,0X114A,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
8,0X114A,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
1,0X114C,da,Hardwarefejl,Hardwarefejl,
8,0X114C,da,Hardwarefejl,Hardwarefejl,
1,0X120C,da,Batterifejl,Batterifejl,Kontroller venligst UPS-status
8,0X120C,da,Batterifejl,Batterifejl,Kontroller venligst UPS-status
3,0X120D,da,Kirurgkonsollen skal repareres,Kirurgkonsollen skal repareres,Kontakt venligst kundeservice
9,0X120D,da,Kirurgkonsollen skal repareres,Kirurgkonsollen skal repareres,Kontakt venligst kundeservice
1,0X121D,da,Nødstopkontakt er udløst,Nødstopkontakt er udløst,
8,0X121D,da,Nødstopkontakt er udløst,Nødstopkontakt er udløst,
1,0X124D,da,Venter på, at patientvognen genoprettes,Venter på, at patientvognen genoprettes,
1,0X125D,da,Strømsvigt på patientvogn,Strømsvigt på patientvogn,
1,0X131C,da,Utilstrækkelig diskplads,Utilstrækkelig diskplads,
8,0X131C,da,Utilstrækkelig diskplads,Utilstrækkelig diskplads,
1,0X132D,da,Fejl på patientvogn,Fejl på patientvogn,Kontakt venligst kundeservice
8,0X132D,da,Fejl på patientvogn,Fejl på patientvogn,Kontakt venligst kundeservice
1,0X133D,da,,,Start venligst patientvognen
8,0X133D,da,,,Start venligst patientvognen
1,0X140D,da,Batterifejl,Batterifejl,Kontakt venligst kundeservice
8,0X140D,da,Batterifejl,Batterifejl,Kontakt venligst kundeservice
1,0X141D,da,Batterifejl,Batterifejl,Kontakt venligst kundeservice
8,0X141D,da,Batterifejl,Batterifejl,Kontakt venligst kundeservice
1,0X142D,da,Batteri skal udskiftes,Batteri skal udskiftes,Kontakt venligst kundeservice
8,0X142D,da,Batteri skal udskiftes,Batteri skal udskiftes,Kontakt venligst kundeservice
9,0X160D,da,Når den øvre positionsgrænse,Når den øvre positionsgrænse,Opmærksomhed
3,0X160D,da,Når den øvre positionsgrænse,Når den øvre positionsgrænse,Opmærksomhed
9,0X161D,da,Når den nedre positionsgrænse,Når den nedre positionsgrænse,Opmærksomhed
3,0X161D,da,Når den nedre positionsgrænse,Når den nedre positionsgrænse,Opmærksomhed
3,0X162D,da,Masterarm når positionsgrænsen,Masterarm når positionsgrænsen,Hæv venligst 3D-vieweren
9,0X162D,da,Masterarm når positionsgrænsen,Masterarm når positionsgrænsen,Hæv venligst 3D-vieweren
3,0X163D,da,3D-Viewer når højdergrænsen,3D-Viewer når højdergrænsen,Sænk venligst masterarmen
9,0X163D,da,3D-Viewer når højdergrænsen,3D-Viewer når højdergrænsen,Sænk venligst masterarmen
1,0X2A1A,da,Strømfejl,Strømfejl,Klik på FJERN for at gendanne
8,0X2A1A,da,Strømfejl,Strømfejl,Klik på FJERN for at gendanne
1,0X2A2A,da,Strømfejl,Strømfejl,Klik på FJERN for at gendanne
8,0X2A2A,da,Strømfejl,Strømfejl,Klik på FJERN for at gendanne
1,0X2B1D,da,Pedalfejl,Pedalfejl,
8,0X2B1D,da,Pedalfejl,Pedalfejl,
1,0X2B2D,da,Pedalfejl,Pedalfejl,
8,0X2B2D,da,Pedalfejl,Pedalfejl,
1,0X2B3D,da,Kan ikke skifte til arm uden instrument,Kan ikke skifte til arm uden instrument,
8,0X2B3D,da,Kan ikke skifte til arm uden instrument,Kan ikke skifte til arm uden instrument,
1,0X2B4D,da,Instrumentet er afmonteret,Instrumentet er afmonteret,
8,0X2B4D,da,Instrumentet er afmonteret,Instrumentet er afmonteret,
1,0X2B5D,da,Masterarmens position stemmer ikke overens med slavearmen,Masterarmens position stemmer ikke overens med slavearmen,Slap venligst af med håndkontrollen for at fortsætte
8,0X2B5D,da,Masterarmens position stemmer ikke overens med slavearmen,Masterarmens position stemmer ikke overens med slavearmen,Slap venligst af med håndkontrollen for at fortsætte
1,0X2B6D,da,,,Kun energiinstrument kan aktiveres
8,0X2B6D,da,,,Kun energiinstrument kan aktiveres
1,0X2B7D,da,,,Sænk venligst armlænet eller hæv masterarmen før selvtest
4,0X150B,da,Hardwarefejl,Over den øvre positionsgrænse,Klik på FJERN for at gendanne
4,0X151B,da,Hardwarefejl,Over den nedre positionsgrænse,Klik på FJERN for at gendanne
4,0X080B,da,Kirurgisk vogns bevægelse er obstrueret,Kirurgisk vogns bevægelse er obstrueret,Klik på FJERN for at gendanne
8,0X2B7D,da,,,Sænk venligst armlænet eller hæv masterarmen før selvtest
1,0X2B8D,da,,,Fjern venligst instrument og adapter før selvtest
8,0X2B8D,da,,,Fjern venligst instrument og adapter før selvtest
1,0X2B9D,da,Venstre instrument når positionsgrænsen,Venstre instrument når positionsgrænsen,Opmærksomhed
8,0X2B9D,da,Venstre instrument når positionsgrænsen,Venstre instrument når positionsgrænsen,Opmærksomhed
1,0X2BAD,da,Højre instrument når positionsgrænsen,Højre instrument når positionsgrænsen,Opmærksomhed
8,0X2BAD,da,Højre instrument når positionsgrænsen,Højre instrument når positionsgrænsen,Opmærksomhed
1,0X2BBD,da,Venstre instrument når rotationsgrænsen,Venstre instrument når rotationsgrænsen,Opmærksomhed
8,0X2BBD,da,Venstre instrument når rotationsgrænsen,Venstre instrument når rotationsgrænsen,Opmærksomhed
4,0X040B,da,Over hastighedsgrænsen,Over hastighedsgrænsen,Klik på FJERN for at gendanne
8,0X2BCD,da,Højre instrument når rotationsgrænsen,Højre instrument når rotationsgrænsen,Opmærksomhed
1,0X2BCD,da,Højre instrument når rotationsgrænsen,Højre instrument når rotationsgrænsen,Opmærksomhed
1,0X2BED,da,Instrumentet er for højt,Instrumentet er for højt,Juster venligst højden nedad
8,0X2BED,da,Instrumentet er for højt,Instrumentet er for højt,Juster venligst højden nedad
1,0X2BFD,da,Instrumentadapter mislykkedes med at blive monteres,Instrumentadapter mislykkedes med at blive monteres,
8,0X2BFD,da,Instrumentadapter mislykkedes med at blive monteres,Instrumentadapter mislykkedes med at blive monteres,
1,0X2C0D,da,Instrumentet mislykkedes med at blive monteres,Instrumentet mislykkedes med at blive monteres,
8,0X2C0D,da,Instrumentet mislykkedes med at blive monteres,Instrumentet mislykkedes med at blive monteres,
1,0X2C1D,da,Endoskopet mislykkedes med at blive monteres,Endoskopet mislykkedes med at blive monteres,
8,0X2C1D,da,Endoskopet mislykkedes med at blive monteres,Endoskopet mislykkedes med at blive monteres,
1,0X2C2D,da,Overskrider instrumentets brugsgrænse,Overskrider instrumentets brugsgrænse,Udskift venligst
8,0X2C2D,da,Overskrider instrumentets brugsgrænse,Overskrider instrumentets brugsgrænse,Udskift venligst
1,0X2C3D,da,,,Klik venligst på START på patientvognen
8,0X2C3D,da,,,Klik venligst på START på patientvognen
1,0X2C4D,da,Endoskopadapteren kan bruges mindre end 5 gange,Endoskopadapteren kan bruges mindre end 5 gange,
8,0X2C4D,da,Endoskopadapteren kan bruges mindre end 5 gange,Endoskopadapteren kan bruges mindre end 5 gange,
1,0X2C5D,da,Endoskopadapterens brug er opbrugt, venligst udskift den,Endoskopadapterens brug er opbrugt, venligst udskift den,
8,0X2C5D,da,Endoskopadapterens brug er opbrugt, venligst udskift den,Endoskopadapterens brug er opbrugt, venligst udskift den,
1,0X2C6D,da,Endoskopet er monteret på en ikke-tilladt arm,Endoskopet er monteret på en ikke-tilladt arm,
8,0X2C6D,da,Endoskopet er monteret på en ikke-tilladt arm,Endoskopet er monteret på en ikke-tilladt arm,
1,0X2C8D,da,Kun én ultrasonisk kniv understøttes,Kun én ultrasonisk kniv understøttes,
8,0X2C8D,da,Kun én ultrasonisk kniv understøttes,Kun én ultrasonisk kniv understøttes,
1,0X2C9D,da,Venstre instrument når dybdegrænsen,Venstre instrument når dybdegrænsen,Opmærksomhed
8,0X2C9D,da,Venstre instrument når dybdegrænsen,Venstre instrument når dybdegrænsen,Opmærksomhed
1,0X2CAD,da,Højre instrument når dybdegrænsen,Højre instrument når dybdegrænsen,Opmærksomhed
8,0X2CAD,da,Højre instrument når dybdegrænsen,Højre instrument når dybdegrænsen,Opmærksomhed
1,0X2CBD,da,Venstre instrument når positionsgrænsen,Venstre instrument når positionsgrænsen,Opmærksomhed
8,0X2CBD,da,Venstre instrument når positionsgrænsen,Venstre instrument når positionsgrænsen,Opmærksomhed
1,0X2CCD,da,Højre instrument når positionsgrænsen,Højre instrument når positionsgrænsen,Opmærksomhed
8,0X2CCD,da,Højre instrument når positionsgrænsen,Højre instrument når positionsgrænsen,Opmærksomhed
1,0X2CDD,da,,,Træd venligst på den korrekte pedal
8,0X2CDD,da,,,Træd venligst på den korrekte pedal
1,0X2CED,da,Pedalsignal er ikke aktiveret,Pedalsignal er ikke aktiveret,Juster venligst fodvinklen
8,0X2CED,da,Pedalsignal er ikke aktiveret,Pedalsignal er ikke aktiveret,Juster venligst fodvinklen
1,0X2CFD,da,Kun ét monopolar instrument understøttes,Kun ét monopolar instrument understøttes,
8,0X2CFD,da,Kun ét monopolar instrument understøttes,Kun ét monopolar instrument understøttes,
1,0X2D0D,da,Kun ét bipolart instrument understøttes,Kun ét bipolart instrument understøttes,
8,0X2D0D,da,Kun ét bipolart instrument understøttes,Kun ét bipolart instrument understøttes,
1,0X2D1D,da,,,Slip venligst justeringsknappen
8,0X2D1D,da,,,Slip venligst justeringsknappen
1,0X2D2D,da,,,Slip venligst skulderjusteringsknappen
8,0X2D2D,da,,,Slip venligst skulderjusteringsknappen
1,0X2D3D,da,,,Match venligst grebene på kontrol ved at dreje grebet
8,0X2D3D,da,,,Match venligst grebene på kontrol ved at dreje grebet
1,0X2D4D,da,Overdreven rotationsafvigelse,Overdreven rotationsafvigelse,Match venligst grebene på kontrol ved at klemme
8,0X2D4D,da,Overdreven rotationsafvigelse,Overdreven rotationsafvigelse,Match venligst grebene på kontrol ved at klemme
8,0X2D5D,da,Ultralydskniven er aktiveret for længe,Ultralydskniven er aktiveret for længe,Slip venligst pedalen
1,0X2D5D,da,Ultralydskniven er aktiveret for længe,Ultralydskniven er aktiveret for længe,Slip venligst pedalen
1,0X2D6D,da,Roter ikke rotationsleddet, mens ultralydskniven er aktiveret,Roter ikke rotationsleddet, mens ultralydskniven er aktiveret,
8,0X2D6D,da,Roter ikke rotationsleddet, mens ultralydskniven er aktiveret,Roter ikke rotationsleddet, mens ultralydskniven er aktiveret,
1,0X2D7D,da,,,Afslut venligst instrumenthøjde-hukommelsestilstand
8,0X2D7D,da,,,Afslut venligst instrumenthøjde-hukommelsestilstand
1,0X2D8D,da,,,Log venligst ind
8,0X2D8D,da,,,Log venligst ind
1,0X2D9D,da,Endoskopet når positionsgrænsen,Endoskopet når positionsgrænsen,Opmærksomhed
8,0X2D9D,da,Endoskopet når positionsgrænsen,Endoskopet når positionsgrænsen,Opmærksomhed
1,0X2DAD,da,,,Zoom venligst ind
8,0X2DAD,da,,,Zoom venligst ind
1,0X2DBD,da,,,Zoom venligst ud
8,0X2DBD,da,,,Zoom venligst ud
1,0X2DCD,da,,,Drej venligst endoskopet med uret
8,0X2DCD,da,,,Drej venligst endoskopet med uret
1,0X2DDD,da,,,Drej venligst endoskopet mod uret
8,0X2DDD,da,,,Drej venligst endoskopet mod uret
1,0X2DED,da,,,Juster venligst endoskopet nedad
8,0X2DED,da,,,Juster venligst endoskopet nedad
1,0X2DFD,da,Sænk masterarmen eller hæv 3D-vieweren før selvtest,Sænk masterarmen eller hæv 3D-vieweren før selvtest,
8,0X2DFD,da,Sænk masterarmen eller hæv 3D-vieweren før selvtest,Sænk masterarmen eller hæv 3D-vieweren før selvtest,
1,0X2E0D,da,,,Kontroller venligst armskiftpedalen
8,0X2E0D,da,,,Kontroller venligst armskiftpedalen
1,0X2E1D,da,,,Kontroller venligst koblingspedalen
8,0X2E1D,da,,,Kontroller venligst koblingspedalen
1,0X2E2D,da,,,Kontroller venligst endoskoppedalen
8,0X2E2D,da,,,Kontroller venligst endoskoppedalen
1,0X2E3D,da,,,Kontroller venligst venstre skærepedal
8,0X2E3D,da,,,Kontroller venligst venstre skærepedal
1,0X2E4D,da,,,Kontroller venligst venstre koagulationspedal
8,0X2E4D,da,,,Kontroller venligst venstre koagulationspedal
1,0X2E5D,da,,,Kontroller venligst højre skærepedal
8,0X2E5D,da,,,Kontroller venligst højre skærepedal
1,0X2E6D,da,,,Kontroller venligst højre koagulationspedal
8,0X2E6D,da,,,Kontroller venligst højre koagulationspedal
4,0X090B,da,Hardwarefejl,Hardwarefejl,Klik på FJERN for at gendanne
1,0X2E7D,da,,,Kontroller venligst slavearmens justeringsknap
8,0X2E7D,da,,,Kontroller venligst slavearmens justeringsknap
1,0X2EAD,da,,,Kontroller venligst hovedsensoren
8,0X2EAD,da,,,Kontroller venligst hovedsensoren
1,0X2EBD,da,,,Kontroller venligst venstre fodsensor
8,0X2EBD,da,,,Kontroller venligst venstre fodsensor
1,0X2ECD,da,,,Kontroller venligst højre fodsensor
8,0X2ECD,da,,,Kontroller venligst højre fodsensor
1,0X2EDD,da,,,Afslut venligst justeringen før selvtest
8,0X2EDD,da,,,Afslut venligst justeringen før selvtest
1,0X2EFD,da,Kontroller venligst koblingssignalet,Kontroller venligst koblingssignalet,
8,0X2EFD,da,Kontroller venligst koblingssignalet,Kontroller venligst koblingssignalet,
1,0X2F0D,da,Lavt batteri,Lavt batteri,Kontakt venligst kundeservice
8,0X2F0D,da,Lavt batteri,Lavt batteri,Kontakt venligst kundeservice
1,0X2F1D,da,Lavt batteri,Lavt batteri,Kontakt venligst kundeservice
8,0X2F1D,da,Lavt batteri,Lavt batteri,Kontakt venligst kundeservice
8,0X2F2D,da,Overskrider brugen af trokar,Overskrider brugen af trokar,Udskift venligst
1,0X2F2D,da,Overskrider brugen af trokar,Overskrider brugen af trokar,Udskift venligst
1,0X2F3D,da,Monter ikke samme type energi-instrumenter,Monter ikke samme type energi-instrumenter,
8,0X2F3D,da,Monter ikke samme type energi-instrumenter,Monter ikke samme type energi-instrumenter,
1,0X2F4D,da,Slavearm 1 kan ikke afgive energi, når flere bipolare er monteret,Slavearm 1 kan ikke afgive energi, når flere bipolare er monteret,
8,0X2F4D,da,Slavearm 1 kan ikke afgive energi, når flere bipolare er monteret,Slavearm 1 kan ikke afgive energi, når flere bipolare er monteret,
1,0X2F5D,da,Slavearm 4 kan ikke afgive energi, når flere bipolare er monteret,Slavearm 4 kan ikke afgive energi, når flere bipolare er monteret,
8,0X2F5D,da,Slavearm 4 kan ikke afgive energi, når flere bipolare er monteret,Slavearm 4 kan ikke afgive energi, når flere bipolare er monteret,
1,0X2F6D,da,Kobling er udløst i mere end 1 minut,Kobling er udløst i mere end 1 minut,
8,0X2F6D,da,Kobling er udløst i mere end 1 minut,Kobling er udløst i mere end 1 minut,
1,0X2F9D,da,Endoskopforbindelse er unormal,Endoskopforbindelse er unormal,Genindsæt venligst endoskopet
8,0X2F9D,da,Endoskopforbindelse er unormal,Endoskopforbindelse er unormal,Genindsæt venligst endoskopet
1,0X2FAD,da,Monter venligst instrumentadapteren igen,Monter venligst instrumentadapteren igen,
1,0X2FBD,da,Energi aktiveres,Energi aktiveres,
1,0X2FFD,da,Instrumentet mislykkedes med at blive monteres,Instrumentet mislykkedes med at blive monteres,Monter det venligst igen
8,0X338D,da,Under ergonomisk justeringsproces,Under ergonomisk justeringsproces,Bevæg venligst ikke masterarmen
1,0X338D,da,Under ergonomisk justeringsproces,Under ergonomisk justeringsproces,Bevæg venligst ikke masterarmen
8,0X339D,da,Under ergonomisk justeringsproces,Under ergonomisk justeringsproces,Bevæg venligst ikke masterarmen
1,0X339D,da,Under ergonomisk justeringsproces,Under ergonomisk justeringsproces,Bevæg venligst ikke masterarmen
8,0X33AD,da,Under ergonomisk justeringsproces,Under ergonomisk justeringsproces,Bevæg venligst ikke masterarmen
1,0X33AD,da,Under ergonomisk justeringsproces,Under ergonomisk justeringsproces,Bevæg venligst ikke masterarmen
1,0X33BD,da,Ergonomisk justering nægtet,Ergonomisk justering nægtet,
8,0X33BD,da,Ergonomisk justering nægtet,Ergonomisk justering nægtet,
4,0X010A,da,Hardwarefejl,Overskrider grænsen for bevægelsesafvigelse,Klik på FJERN for at gendanne
1,0X33CD,da,,,Sæt venligst hovedet ind i 3D-vieweren
8,0X33CD,da,,,Sæt venligst hovedet ind i 3D-vieweren
1,0X33DD,da,,,Vend venligst tilbage til hovedsiden
8,0X33DD,da,,,Vend venligst tilbage til hovedsiden
1,0X33ED,da,Endoskopcontroller kommunikationsfejl,Endoskopcontroller kommunikationsfejl,
1,0X33FD,da,Trokarforbindelse mislykkedes,Trokarforbindelse mislykkedes,
1,0X340D,da,Trokar er ikke installeret,Trokar er ikke installeret,
1,0X341D,da,,,Slip venligst energipedalen
8,0X341D,da,,,Slip venligst energipedalen
1,0X342D,da,Kontakt venligst kundeservice,Kontakt venligst kundeservice,
1,0X343D,da,Kontakt venligst kundeservice,Kontakt venligst kundeservice,
1,0X350D,da,Slavearm autojusterer,Slavearm autojusterer,Hold venligst hænderne på armlænene
1,0X400B,da,Dårlig netværkskvalitet,Dårlig netværkskvalitet,Klik på FJERN for at gendanne
4,0X135D,da,Frigørelse af base mislykkedes,Frigørelse af base mislykkedes,
4,0X134D,da,Låsning af base mislykkedes,Låsning af base mislykkedes,
4,0X136D,da,Unormalt støtteolietryk,Unormalt støtteolietryk,
8,0X400B,da,Dårlig netværkskvalitet,Dårlig netværkskvalitet,Klik på FJERN for at gendanne
8,0X400D,da,Dårlig netværkskvalitet,Dårlig netværkskvalitet,
1,0X400D,da,Dårlig netværkskvalitet,Dårlig netværkskvalitet,
8,0X401D,da,Dårlig netværkskvalitet,Dårlig netværkskvalitet,Ingen operation tilladt
8,0X402D,da,Dårlig netværkskvalitet,Dårlig netværkskvalitet,Operation ikke anbefalet
8,0X403D,da,Middel netværkskvalitet,Middel netværkskvalitet,Betjen venligst langsomt med forsigtighed
8,0X404D,da,Gennemsnitlig netværkskvalitet,Gennemsnitlig netværkskvalitet,Betjen venligst langsomt
8,0X410D,da,Lokal terminalfejl,Lokal terminalfejl,
1,0X410D,da,Lokal terminalfejl,Lokal terminalfejl,
8,0X411D,da,Lokal terminal logget ud,Lokal terminal logget ud,
1,0X411D,da,Lokal terminal logget ud,Lokal terminal logget ud,
8,0X412D,da,Skift kontrol til lokal terminal,Skift kontrol til lokal terminal,
1,0X412D,da,Skift kontrol til lokal terminal,Skift kontrol til lokal terminal,
8,0X413D,da,Skift kontrol til fjernterminal,Skift kontrol til fjernterminal,
1,0X413D,da,Skift kontrol til fjernterminal,Skift kontrol til fjernterminal,
8,0X414D,da,Kontroller venligst netværksindstillingerne,Kontroller venligst netværksindstillingerne,
