subsystem,code,lang,short_message,user_hint,operation
8,0X031A,ro,Mișcare anormală,Date de control false,Faceți clic pe ELIMINARE pentru a restaura
1,0X031B,ro,Mișcare anormală,Date de control false,Faceți clic pe ELIMINARE pentru a restaura
8,0X031B,ro,Mișcare anormală,Date de control false,Faceți clic pe ELIMINARE pentru a restaura
1,0X040B,ro,Funcționare prea rapidă,Depășiți limita de abatere a mișcării,Faceți clic pe ELIMINARE pentru a restaura
8,0X040B,ro,Funcționare prea rapidă,Depășiți limita de abatere a mișcării,Faceți clic pe ELIMINARE pentru a restaura
1,0X050B,ro,Funcționare prea rapidă,Depășirea limitei de viteză,Faceți clic pe ELIMINARE pentru a restaura
8,0X050B,ro,Funcționare prea rapidă,Depășirea limitei de viteză,Faceți clic pe ELIMINARE pentru a restaura
3,0X050D,ro,Mișcare anormală,Mișcare anormală,
9,0X050D,ro,Mișcare anormală,Mișcare anormală,
1,0X051B,ro,Funcționare prea rapidă,Date de control false,Faceți clic pe ELIMINARE pentru a restaura
8,0X051B,ro,Funcționare prea rapidă,Date de control false,Faceți clic pe ELIMINARE pentru a restaura
1,0X060B,ro,Defecțiune hardware,Depășirea limitei de poziție,Faceți clic pe ELIMINARE pentru a restaura
8,0X060B,ro,Defecțiune hardware,Depășirea limitei de poziție,Faceți clic pe ELIMINARE pentru a restaura
1,0X061A,ro,Funcționare anormală,Mișcare neașteptată,Faceți clic pe ELIMINARE pentru a restaura
8,0X061A,ro,Funcționare anormală,Mișcare neașteptată,Faceți clic pe ELIMINARE pentru a restaura
1,0X062A,ro,Mișcare anormală,Depășiți limita de viteză,Faceți clic pe ELIMINARE pentru a restaura
8,0X062A,ro,Mișcare anormală,Depășiți limita de viteză,Faceți clic pe ELIMINARE pentru a restaura
1,0X063A,ro,Mișcare anormală,Depășiți limita de abatere a mișcării,Faceți clic pe ELIMINARE pentru a restaura
8,0X063A,ro,Mișcare anormală,Depășiți limita de abatere a mișcării,Faceți clic pe ELIMINARE pentru a restaura
1,0X064A,ro,Mișcare anormală,Depășiți limita de abatere a mișcării,Faceți clic pe ELIMINARE pentru a restaura
8,0X064A,ro,Mișcare anormală,Depășiți limita de abatere a mișcării,Faceți clic pe ELIMINARE pentru a restaura
1,0X065A,ro,Mișcare anormală,Funcționare anormală,Faceți clic pe ELIMINARE pentru a restaura
8,0X065A,ro,Mișcare anormală,Funcționare anormală,Faceți clic pe ELIMINARE pentru a restaura
1,0X066A,ro,Mișcare anormală,Funcționare anormală,Faceți clic pe ELIMINARE pentru a restaura
8,0X066A,ro,Mișcare anormală,Funcționare anormală,Faceți clic pe ELIMINARE pentru a restaura
1,0X067A,ro,Autotestul a eșuat,Autotestul a eșuat,Faceți clic pe ELIMINARE pentru a restaura
8,0X067A,ro,Autotestul a eșuat,Autotestul a eșuat,Faceți clic pe ELIMINARE pentru a restaura
1,0X068A,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
8,0X068A,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
1,0X068B,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
1,0X335E,ro,,,
8,0X335E,ro,,,
8,0X068B,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
1,0X069D,ro,,,Vă rugăm să contactați serviciul clienți
8,0X069D,ro,,,Vă rugăm să contactați serviciul clienți
1,0X070D,ro,,,Vă rugăm să contactați serviciul clienți
8,0X070D,ro,,,Vă rugăm să contactați serviciul clienți
1,0X071D,ro,,,Vă rugăm să contactați serviciul clienți
8,0X071D,ro,,,Vă rugăm să contactați serviciul clienți
1,0X080B,ro,Brațul este blocat,Brațul este blocat,Faceți clic pe ELIMINARE pentru a restaura
8,0X080B,ro,Brațul este blocat,Brațul este blocat,Faceți clic pe ELIMINARE pentru a restaura
1,0X080C,ro,Brațul este blocat,Brațul este blocat,
1,0X337E,ro,,,
8,0X337E,ro,,,
8,0X080C,ro,Brațul este blocat,Brațul este blocat,
3,0X080D,ro,Depășiți limita de cuplu,Depășiți limita de cuplu,
9,0X080D,ro,Depășiți limita de cuplu,Depășiți limita de cuplu,
1,0X08AD,ro,Dezactivarea brațului a eșuat,Dezactivarea brațului a eșuat,Vă rugăm să încercați din nou
1,0X08BD,ro,Activarea brațului a eșuat,Activarea brațului a eșuat,Vă rugăm să încercați din nou
1,0X08CD,ro,Activarea brațului,Activarea brațului,
1,0X08DD,ro,Activarea brațului a eșuat,Activarea brațului a eșuat,
1,0X08ED,ro,Brațul este dezactivat,Brațul este dezactivat,
3,0X090D,ro,Reglarea ergonomică automată a eșuat,Reglarea ergonomică automată a eșuat,Vă rugăm să reglați manual
9,0X090D,ro,Reglarea ergonomică automată a eșuat,Reglarea ergonomică automată a eșuat,Vă rugăm să reglați manual
1,0X090D,ro,,,Vă rugăm să contactați serviciul clienți
8,0X090D,ro,,,Vă rugăm să contactați serviciul clienți
1,0X092D,ro,Setați eroarea brațului,Setați eroarea brațului,Vă rugăm să contactați serviciul clienți
8,0X092D,ro,Setați eroarea brațului,Setați eroarea brațului,Vă rugăm să contactați serviciul clienți
3,0X100A,ro,Eroare de rețea,Eroare de rețea,Faceți clic pe ELIMINARE pentru a restaura
9,0X100A,ro,Eroare de rețea,Eroare de rețea,Faceți clic pe ELIMINARE pentru a restaura
1,0X100A,ro,Eroare de rețea,Eroare de rețea,Faceți clic pe ELIMINARE pentru a restaura
8,0X100A,ro,Eroare de rețea,Eroare de rețea,Faceți clic pe ELIMINARE pentru a restaura
3,0X100B,ro,Eroare de rețea,Eroare de rețea,Faceți clic pe ELIMINARE pentru a restaura
9,0X100B,ro,Eroare de rețea,Eroare de rețea,Faceți clic pe ELIMINARE pentru a restaura
3,0X100D,ro,Eroare de rețea,Eroare de rețea,
9,0X100D,ro,Eroare de rețea,Eroare de rețea,
1,0X101A,ro,,,Vă rugăm să reporniți sistemul
8,0X101A,ro,,,Vă rugăm să reporniți sistemul
1,0X102A,ro,Eroare de rețea,Eroare de rețea,Faceți clic pe ELIMINARE pentru a restaura
8,0X102A,ro,Eroare de rețea,Eroare de rețea,Faceți clic pe ELIMINARE pentru a restaura
1,0X110A,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
3,0X110A,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
8,0X110A,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
9,0X110A,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
3,0X110D,ro,Defecțiune hardware,Defecțiune hardware,
9,0X110D,ro,Defecțiune hardware,Defecțiune hardware,
1,0X114A,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
8,0X114A,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
1,0X114C,ro,Defecțiune hardware,Defecțiune hardware,
8,0X114C,ro,Defecțiune hardware,Defecțiune hardware,
1,0X120C,ro,Defecțiune baterie,Defecțiune baterie,Vă rugăm să verificați starea UPS
8,0X120C,ro,Defecțiune baterie,Defecțiune baterie,Vă rugăm să verificați starea UPS
3,0X120D,ro,Consola chirurgului trebuie reparată,Consola chirurgului trebuie reparată,Vă rugăm să contactați serviciul clienți
9,0X120D,ro,Consola chirurgului trebuie reparată,Consola chirurgului trebuie reparată,Vă rugăm să contactați serviciul clienți
1,0X121D,ro,Comutatorul de oprire de urgență este declanșat,Comutatorul de oprire de urgență este declanșat,
8,0X121D,ro,Comutatorul de oprire de urgență este declanșat,Comutatorul de oprire de urgență este declanșat,
1,0X124D,ro,Așteptarea recuperării căruciorului pacientului,Așteptarea recuperării căruciorului pacientului,
1,0X125D,ro,Pană de curent a căruciorului pacientului,Pană de curent a căruciorului pacientului,
1,0X131C,ro,Spațiu insuficient pe disc,Spațiu insuficient pe disc,
8,0X131C,ro,Spațiu insuficient pe disc,Spațiu insuficient pe disc,
1,0X132D,ro,Eșecul căruciorului pacientului,Eșecul căruciorului pacientului,Vă rugăm să contactați serviciul clienți
8,0X132D,ro,Eșecul căruciorului pacientului,Eșecul căruciorului pacientului,Vă rugăm să contactați serviciul clienți
1,0X133D,ro,,,Vă rugăm să porniți coșul pacientului
8,0X133D,ro,,,Vă rugăm să porniți coșul pacientului
1,0X140D,ro,Defecțiune baterie,Defecțiune baterie,Vă rugăm să contactați serviciul clienți
8,0X140D,ro,Defecțiune baterie,Defecțiune baterie,Vă rugăm să contactați serviciul clienți
1,0X141D,ro,Defecțiune baterie,Defecțiune baterie,Vă rugăm să contactați serviciul clienți
8,0X141D,ro,Defecțiune baterie,Defecțiune baterie,Vă rugăm să contactați serviciul clienți
1,0X142D,ro,Bateria trebuie înlocuită,Bateria trebuie înlocuită,Vă rugăm să contactați serviciul clienți
8,0X142D,ro,Bateria trebuie înlocuită,Bateria trebuie înlocuită,Vă rugăm să contactați serviciul clienți
9,0X160D,ro,Atinge limita superioară a poziției,Atinge limita superioară a poziției,atenție
3,0X160D,ro,Atinge limita superioară a poziției,Atinge limita superioară a poziției,atenție
9,0X161D,ro,Atinge limita inferioară a poziției,Atinge limita inferioară a poziției,atenție
3,0X161D,ro,Atinge limita inferioară a poziției,Atinge limita inferioară a poziției,atenție
3,0X162D,ro,Brațul principal atinge limita de poziție,Brațul principal atinge limita de poziție,Vă rugăm să ridicați vizualizatorul 3D
9,0X162D,ro,Brațul principal atinge limita de poziție,Brațul principal atinge limita de poziție,Vă rugăm să ridicați vizualizatorul 3D
3,0X163D,ro,3D-Viewer atinge limita de înălțime,3D-Viewer atinge limita de înălțime,Vă rugăm să coborâți brațul principal
9,0X163D,ro,3D-Viewer atinge limita de înălțime,3D-Viewer atinge limita de înălțime,Vă rugăm să coborâți brațul principal
1,0X2A1A,ro,Defect de alimentare,Defect de alimentare,Faceți clic pe ELIMINARE pentru a restaura
8,0X2A1A,ro,Defect de alimentare,Defect de alimentare,Faceți clic pe ELIMINARE pentru a restaura
1,0X2A2A,ro,Defect de alimentare,Defect de alimentare,Faceți clic pe ELIMINARE pentru a restaura
8,0X2A2A,ro,Defect de alimentare,Defect de alimentare,Faceți clic pe ELIMINARE pentru a restaura
1,0X2B1D,ro,Eșecul pedalei,Eșecul pedalei,
8,0X2B1D,ro,Eșecul pedalei,Eșecul pedalei,
1,0X2B2D,ro,Eșecul pedalei,Eșecul pedalei,
8,0X2B2D,ro,Eșecul pedalei,Eșecul pedalei,
1,0X2B3D,ro,Nu se poate trece la braț fără instrument,Nu se poate trece la braț fără instrument,
8,0X2B3D,ro,Nu se poate trece la braț fără instrument,Nu se poate trece la braț fără instrument,
1,0X2B4D,ro,Instrumentul este demontat,Instrumentul este demontat,
8,0X2B4D,ro,Instrumentul este demontat,Instrumentul este demontat,
1,0X2B5D,ro,Poziția brațului principal nu se potrivește cu brațul sclav,Poziția brațului principal nu se potrivește cu brațul sclav,Vă rugăm să relaxați, țineți comanda manuală pentru a continua
8,0X2B5D,ro,Poziția brațului principal nu se potrivește cu brațul sclav,Poziția brațului principal nu se potrivește cu brațul sclav,Vă rugăm să relaxați, țineți comanda manuală pentru a continua
1,0X2B6D,ro,,,Numai instrumentul energetic poate fi activat
8,0X2B6D,ro,,,Numai instrumentul energetic poate fi activat
1,0X2B7D,ro,,,Vă rugăm să coborâți cotiera sau să ridicați brațul principal înainte de autotestare
4,0X150B,ro,Defecțiune hardware,Peste limita superioară a poziției,Faceți clic pe ELIMINARE pentru a restaura
4,0X151B,ro,Defecțiune hardware,Peste limita inferioară a poziției,Faceți clic pe ELIMINARE pentru a restaura
4,0X080B,ro,Mișcarea căruciorului chirurgical obstrucționată,Mișcarea căruciorului chirurgical obstrucționată,Faceți clic pe ELIMINARE pentru a restaura
8,0X2B7D,ro,,,Vă rugăm să coborâți cotiera sau să ridicați brațul principal înainte de autotestare
1,0X2B8D,ro,,,Vă rugăm să demontați instrumentul și adaptorul înainte de autotestare
8,0X2B8D,ro,,,Vă rugăm să demontați instrumentul și adaptorul înainte de autotestare
1,0X2B9D,ro,Instrumentul din stânga atinge limita poziției,Instrumentul din stânga atinge limita poziției,atenție
8,0X2B9D,ro,Instrumentul din stânga atinge limita poziției,Instrumentul din stânga atinge limita poziției,atenție
1,0X2BAD,ro,Instrumentul drept atinge limita poziției,Instrumentul drept atinge limita poziției,atenție
8,0X2BAD,ro,Instrumentul drept atinge limita poziției,Instrumentul drept atinge limita poziției,atenție
1,0X2BBD,ro,Instrumentul din stânga atinge limita de rotație,Instrumentul din stânga atinge limita de rotație,atenție
8,0X2BBD,ro,Instrumentul din stânga atinge limita de rotație,Instrumentul din stânga atinge limita de rotație,atenție
4,0X040B,ro,Depășirea limitei de viteză,Depășirea limitei de viteză,Faceți clic pe ELIMINARE pentru a restaura
8,0X2BCD,ro,Instrumentul drept atinge limita de rotație,Instrumentul drept atinge limita de rotație,atenție
1,0X2BCD,ro,Instrumentul drept atinge limita de rotație,Instrumentul drept atinge limita de rotație,atenție
1,0X2BED,ro,Instrumentul este prea înalt,Instrumentul este prea înalt,Vă rugăm să reglați înălțimea în jos
8,0X2BED,ro,Instrumentul este prea înalt,Instrumentul este prea înalt,Vă rugăm să reglați înălțimea în jos
1,0X2BFD,ro,Adaptorul de instrument nu a reușit să fie montat,Adaptorul de instrument nu a reușit să fie montat,
8,0X2BFD,ro,Adaptorul de instrument nu a reușit să fie montat,Adaptorul de instrument nu a reușit să fie montat,
1,0X2C0D,ro,Instrumentul nu a reușit să fie montat,Instrumentul nu a reușit să fie montat,
8,0X2C0D,ro,Instrumentul nu a reușit să fie montat,Instrumentul nu a reușit să fie montat,
1,0X2C1D,ro,Endoscopul nu a reușit să fie montat,Endoscopul nu a reușit să fie montat,
8,0X2C1D,ro,Endoscopul nu a reușit să fie montat,Endoscopul nu a reușit să fie montat,
1,0X2C2D,ro,Depășiți limita de utilizare a instrumentului,Depășiți limita de utilizare a instrumentului,Vă rugăm să înlocuiți
8,0X2C2D,ro,Depășiți limita de utilizare a instrumentului,Depășiți limita de utilizare a instrumentului,Vă rugăm să înlocuiți
1,0X2C3D,ro,,,Vă rugăm să faceți clic pe START în coșul pacientului
8,0X2C3D,ro,,,Vă rugăm să faceți clic pe START în coșul pacientului
1,0X2C4D,ro,Adaptorul endoscopului poate fi utilizat de mai puțin de 5 ori,Adaptorul endoscopului poate fi utilizat de mai puțin de 5 ori,
8,0X2C4D,ro,Adaptorul endoscopului poate fi utilizat de mai puțin de 5 ori,Adaptorul endoscopului poate fi utilizat de mai puțin de 5 ori,
1,0X2C5D,ro,Utilizarea adaptorului endoscopului va fi epuizată, vă rugăm să îl înlocuiți,Utilizarea adaptorului endoscopului va fi epuizată, vă rugăm să îl înlocuiți,
8,0X2C5D,ro,Utilizarea adaptorului endoscopului va fi epuizată, vă rugăm să îl înlocuiți,Utilizarea adaptorului endoscopului va fi epuizată, vă rugăm să îl înlocuiți,
1,0X2C6D,ro,Endoscopul este montat pe brațul nepermis,Endoscopul este montat pe brațul nepermis,
8,0X2C6D,ro,Endoscopul este montat pe brațul nepermis,Endoscopul este montat pe brațul nepermis,
1,0X2C8D,ro,Este acceptat doar un singur cuțit cu ultrasunete,Este acceptat doar un singur cuțit cu ultrasunete,
8,0X2C8D,ro,Este acceptat doar un singur cuțit cu ultrasunete,Este acceptat doar un singur cuțit cu ultrasunete,
1,0X2C9D,ro,Instrumentul din stânga atinge limita de adâncime,Instrumentul din stânga atinge limita de adâncime,atenție
8,0X2C9D,ro,Instrumentul din stânga atinge limita de adâncime,Instrumentul din stânga atinge limita de adâncime,atenție
1,0X2CAD,ro,Instrumentul drept atinge limita de adâncime,Instrumentul drept atinge limita de adâncime,atenție
8,0X2CAD,ro,Instrumentul drept atinge limita de adâncime,Instrumentul drept atinge limita de adâncime,atenție
1,0X2CBD,ro,Instrumentul din stânga atinge limita poziției,Instrumentul din stânga atinge limita poziției,atenție
8,0X2CBD,ro,Instrumentul din stânga atinge limita poziției,Instrumentul din stânga atinge limita poziției,atenție
1,0X2CCD,ro,Instrumentul drept atinge limita poziției,Instrumentul drept atinge limita poziției,atenție
8,0X2CCD,ro,Instrumentul drept atinge limita poziției,Instrumentul drept atinge limita poziției,atenție
1,0X2CDD,ro,,,Vă rugăm să călcați pe pedala corectă
8,0X2CDD,ro,,,Vă rugăm să călcați pe pedala corectă
1,0X2CED,ro,Semnalul pedalei nu este activat,Semnalul pedalei nu este activat,Vă rugăm să reglați unghiul piciorului
8,0X2CED,ro,Semnalul pedalei nu este activat,Semnalul pedalei nu este activat,Vă rugăm să reglați unghiul piciorului
1,0X2CFD,ro,Este acceptat doar un singur instrument monopolar,Este acceptat doar un singur instrument monopolar,
8,0X2CFD,ro,Este acceptat doar un singur instrument monopolar,Este acceptat doar un singur instrument monopolar,
1,0X2D0D,ro,Este acceptat doar un singur instrument bipolar,Este acceptat doar un singur instrument bipolar,
8,0X2D0D,ro,Este acceptat doar un singur instrument bipolar,Este acceptat doar un singur instrument bipolar,
1,0X2D1D,ro,,,Vă rugăm să eliberați butonul de reglare
8,0X2D1D,ro,,,Vă rugăm să eliberați butonul de reglare
1,0X2D2D,ro,,,Vă rugăm să eliberați butonul de reglare a umărului
8,0X2D2D,ro,,,Vă rugăm să eliberați butonul de reglare a umărului
1,0X2D3D,ro,,,Vă rugăm să potriviți mânerele la comandă prin rotirea mânerului
8,0X2D3D,ro,,,Vă rugăm să potriviți mânerele la comandă prin rotirea mânerului
1,0X2D4D,ro,Abatere excesivă de rotație,Abatere excesivă de rotație,Vă rugăm să potriviți mânerele pe control prin strângere
8,0X2D4D,ro,Abatere excesivă de rotație,Abatere excesivă de rotație,Vă rugăm să potriviți mânerele pe control prin strângere
8,0X2D5D,ro,Cuțitul cu ultrasunete este activat prea mult timp,Cuțitul cu ultrasunete este activat prea mult timp,Vă rugăm să eliberați pedala
1,0X2D5D,ro,Cuțitul cu ultrasunete este activat prea mult timp,Cuțitul cu ultrasunete este activat prea mult timp,Vă rugăm să eliberați pedala
1,0X2D6D,ro,Nu rotiți articulația de rotație în timpul activării cuțitului cu ultrasunete,Nu rotiți articulația de rotație în timpul activării cuțitului cu ultrasunete,
8,0X2D6D,ro,Nu rotiți articulația de rotație în timpul activării cuțitului cu ultrasunete,Nu rotiți articulația de rotație în timpul activării cuțitului cu ultrasunete,
1,0X2D7D,ro,,,Vă rugăm să ieșiți din modul de memorie a înălțimii instrumentului
8,0X2D7D,ro,,,Vă rugăm să ieșiți din modul de memorie a înălțimii instrumentului
1,0X2D8D,ro,,,Vă rugăm să vă autentificați
8,0X2D8D,ro,,,Vă rugăm să vă autentificați
1,0X2D9D,ro,Endoscopul atinge limita poziției,Endoscopul atinge limita poziției,atenție
8,0X2D9D,ro,Endoscopul atinge limita poziției,Endoscopul atinge limita poziției,atenție
1,0X2DAD,ro,,,Vă rugăm să măriți
8,0X2DAD,ro,,,Vă rugăm să măriți
1,0X2DBD,ro,,,Vă rugăm să micșorați
8,0X2DBD,ro,,,Vă rugăm să micșorați
1,0X2DCD,ro,,,Vă rugăm să rotiți endoscopul în sensul acelor de ceasornic
8,0X2DCD,ro,,,Vă rugăm să rotiți endoscopul în sensul acelor de ceasornic
1,0X2DDD,ro,,,Vă rugăm să rotiți endoscopul în sens invers acelor de ceasornic
8,0X2DDD,ro,,,Vă rugăm să rotiți endoscopul în sens invers acelor de ceasornic
1,0X2DED,ro,,,Vă rugăm să reglați endoscopul în jos
8,0X2DED,ro,,,Vă rugăm să reglați endoscopul în jos
1,0X2DFD,ro,Coborâți brațul principal sau ridicați vizualizatorul 3D înainte de autotestare,Coborâți brațul principal sau ridicați vizualizatorul 3D înainte de autotestare,
8,0X2DFD,ro,Coborâți brațul principal sau ridicați vizualizatorul 3D înainte de autotestare,Coborâți brațul principal sau ridicați vizualizatorul 3D înainte de autotestare,
1,0X2E0D,ro,,,Vă rugăm să verificați pedala de comutare a brațului
8,0X2E0D,ro,,,Vă rugăm să verificați pedala de comutare a brațului
1,0X2E1D,ro,,,Vă rugăm să verificați pedala de ambreiaj
8,0X2E1D,ro,,,Vă rugăm să verificați pedala de ambreiaj
1,0X2E2D,ro,,,Vă rugăm să verificați pedala endoscopului
8,0X2E2D,ro,,,Vă rugăm să verificați pedala endoscopului
1,0X2E3D,ro,,,Verificați pedala de tăiere din stânga
8,0X2E3D,ro,,,Verificați pedala de tăiere din stânga
1,0X2E4D,ro,,,Verificați pedala de coag stânga
8,0X2E4D,ro,,,Verificați pedala de coag stânga
1,0X2E5D,ro,,,Verificați pedala de tăiere din dreapta
8,0X2E5D,ro,,,Verificați pedala de tăiere din dreapta
1,0X2E6D,ro,,,Verificați pedala de coag dreaptă
8,0X2E6D,ro,,,Verificați pedala de coag dreaptă
4,0X090B,ro,Defecțiune hardware,Defecțiune hardware,Faceți clic pe ELIMINARE pentru a restaura
1,0X2E7D,ro,,,Verificați butonul de reglare a brațului slave
8,0X2E7D,ro,,,Verificați butonul de reglare a brațului slave
1,0X2EAD,ro,,,Vă rugăm să verificați senzorul de intrare
8,0X2EAD,ro,,,Vă rugăm să verificați senzorul de intrare
1,0X2EBD,ro,,,Verificați senzorul piciorului stâng
8,0X2EBD,ro,,,Verificați senzorul piciorului stâng
1,0X2ECD,ro,,,Verificați senzorul piciorului drept
8,0X2ECD,ro,,,Verificați senzorul piciorului drept
1,0X2EDD,ro,,,Vă rugăm să finalizați reglarea înainte de autotestare
8,0X2EDD,ro,,,Vă rugăm să finalizați reglarea înainte de autotestare
1,0X2EFD,ro,Vă rugăm să verificați semnalul ambreiajului,Vă rugăm să verificați semnalul ambreiajului,
8,0X2EFD,ro,Vă rugăm să verificați semnalul ambreiajului,Vă rugăm să verificați semnalul ambreiajului,
1,0X2F0D,ro,Baterie descărcată,Baterie descărcată,Vă rugăm să contactați serviciul clienți
8,0X2F0D,ro,Baterie descărcată,Baterie descărcată,Vă rugăm să contactați serviciul clienți
1,0X2F1D,ro,Baterie descărcată,Baterie descărcată,Vă rugăm să contactați serviciul clienți
8,0X2F1D,ro,Baterie descărcată,Baterie descărcată,Vă rugăm să contactați serviciul clienți
8,0X2F2D,ro,Depășiți limita de utilizare a trocarului,Depășiți limita de utilizare a trocarului,Vă rugăm să-l înlocuiți
1,0X2F2D,ro,Depășiți limita de utilizare a trocarului,Depășiți limita de utilizare a trocarului,Vă rugăm să-l înlocuiți
1,0X2F3D,ro,Nu montați instrumente de energie de același tip,Nu montați instrumente de energie de același tip,
8,0X2F3D,ro,Nu montați instrumente de energie de același tip,Nu montați instrumente de energie de același tip,
1,0X2F4D,ro,Brațul slave 1 nu poate emite energie atunci când este montat bipolar,Brațul slave 1 nu poate emite energie atunci când este montat bipolar,
8,0X2F4D,ro,Brațul slave 1 nu poate emite energie atunci când este montat bipolar,Brațul slave 1 nu poate emite energie atunci când este montat bipolar,
1,0X2F5D,ro,Brațul slave 4 nu poate emite energie atunci când este montat bipolar,Brațul slave 4 nu poate emite energie atunci când este montat bipolar,
8,0X2F5D,ro,Brațul slave 4 nu poate emite energie atunci când este montat bipolar,Brațul slave 4 nu poate emite energie atunci când este montat bipolar,
1,0X2F6D,ro,Ambreiajul este declanșat mai mult de 1 minut,Ambreiajul este declanșat mai mult de 1 minut,
8,0X2F6D,ro,Ambreiajul este declanșat mai mult de 1 minut,Ambreiajul este declanșat mai mult de 1 minut,
1,0X2F9D,ro,Conexiunea endoscopului este anormală,Conexiunea endoscopului este anormală,Vă rugăm să reintroduceți endoscopul
8,0X2F9D,ro,Conexiunea endoscopului este anormală,Conexiunea endoscopului este anormală,Vă rugăm să reintroduceți endoscopul
1,0X2FAD,ro,Vă rugăm să remontați adaptorul de instrument,Vă rugăm să remontați adaptorul de instrument,
1,0X2FBD,ro,Activarea energiei,Activarea energiei,
1,0X2FFD,ro,Instrumentul nu a reușit să fie montat,Instrumentul nu a reușit să fie montat,Vă rugăm să-l montați din nou
8,0X338D,ro,În procesul de reglare ergonomică,În procesul de reglare ergonomică,Vă rugăm să nu mișcați brațul principal
