subsystem,code,lang,short_message,user_hint,operation
9,0X022C,sk,Neočakávaný pohyb,Neočakávaný pohyb pri ergonomickom nastavení,Ignorovateľné
1,0X022C,sk,Neočakávaný pohyb,Neočakávaný pohyb hlavného ramena,Ignorovateľné
8,0X022C,sk,Neočakávaný pohyb,Neočakávaný pohyb hlavného ramena,Ignorovateľné
9,0X022D,sk,Neočakávaný pohyb pri ergonomickom nastavení,Neočakávaný pohyb pri ergonomickom nastavení,
3,0X022D,sk,Neočakávaný pohyb pri ergonomickom nastavení,Neočakávaný pohyb pri ergonomickom nastavení,
1,0X030A,sk,Chyba hardvéru,Prekročte limit polohy,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X030A,sk,Chyba hardvéru,Prekročte limit polohy,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X030B,sk,Chyba hardvéru,Prekročte limit polohy,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X030B,sk,Chyba hardvéru,Prekročte limit polohy,Kliknutím na ODSTRÁNIŤ obnovíte
3,0X030C,sk,Prekročenie ergonomického limitu polohy,Prekročenie ergonomického limitu polohy,
9,0X030C,sk,Prekročenie ergonomického limitu polohy,Prekročenie ergonomického limitu polohy,
3,0X030D,sk,Prekročenie ergonomického limitu polohy,Prekročenie ergonomického limitu polohy,
9,0X030D,sk,Prekročenie ergonomického limitu polohy,Prekročenie ergonomického limitu polohy,
1,0X030D,sk,Prekročte limit polohy,Prekročte limit polohy,Prosím, presuňte sa späť
8,0X030D,sk,Prekročte limit polohy,Prekročte limit polohy,Prosím, presuňte sa späť
1,0X031A,sk,Abnormálny pohyb,Falošné kontrolné údaje,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X031A,sk,Abnormálny pohyb,Falošné kontrolné údaje,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X031B,sk,Abnormálny pohyb,Falošné kontrolné údaje,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X031B,sk,Abnormálny pohyb,Falošné kontrolné údaje,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X040B,sk,Príliš rýchla prevádzka,Prekročenie limitu odchýlky pohybu,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X040B,sk,Príliš rýchla prevádzka,Prekročenie limitu odchýlky pohybu,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X050B,sk,Príliš rýchla prevádzka,Prekročenie rýchlostného limitu,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X050B,sk,Príliš rýchla prevádzka,Prekročenie rýchlostného limitu,Kliknutím na ODSTRÁNIŤ obnovíte
3,0X050D,sk,Abnormálny pohyb,Abnormálny pohyb,
9,0X050D,sk,Abnormálny pohyb,Abnormálny pohyb,
1,0X051B,sk,Príliš rýchla prevádzka,Falošné kontrolné údaje,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X051B,sk,Príliš rýchla prevádzka,Falošné kontrolné údaje,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X060B,sk,Chyba hardvéru,Prekročte limit polohy,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X060B,sk,Chyba hardvéru,Prekročte limit polohy,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X061A,sk,Abnormálna prevádzka,Neočakávaný pohyb,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X061A,sk,Abnormálna prevádzka,Neočakávaný pohyb,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X062A,sk,Abnormálny pohyb,Prekročte povolenú rýchlosť,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X062A,sk,Abnormálny pohyb,Prekročte povolenú rýchlosť,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X063A,sk,Abnormálny pohyb,Prekročenie limitu odchýlky pohybu,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X063A,sk,Abnormálny pohyb,Prekročenie limitu odchýlky pohybu,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X064A,sk,Abnormálny pohyb,Prekročenie limitu odchýlky pohybu,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X064A,sk,Abnormálny pohyb,Prekročenie limitu odchýlky pohybu,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X065A,sk,Abnormálny pohyb,Abnormal operation,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X065A,sk,Abnormálny pohyb,Abnormal operation,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X066A,sk,Abnormálny pohyb,Abnormal operation,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X066A,sk,Abnormálny pohyb,Abnormal operation,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X067A,sk,Autotest zlyhal,Autotest zlyhal,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X067A,sk,Autotest zlyhal,Autotest zlyhal,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X068A,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X068A,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X068B,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X335E,sk,,,
8,0X335E,sk,,,
8,0X068B,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X069D,sk,,,Kontaktujte zákaznícky servis
8,0X069D,sk,,,Kontaktujte zákaznícky servis
1,0X070D,sk,,,Kontaktujte zákaznícky servis
8,0X070D,sk,,,Kontaktujte zákaznícky servis
1,0X071D,sk,,,Kontaktujte zákaznícky servis
8,0X071D,sk,,,Kontaktujte zákaznícky servis
1,0X080B,sk,Rameno je zablokované,Rameno je zablokované,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X080B,sk,Rameno je zablokované,Rameno je zablokované,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X080C,sk,Rameno je zablokované,Rameno je zablokované,
1,0X337E,sk,,,
8,0X337E,sk,,,
8,0X080C,sk,Rameno je zablokované,Rameno je zablokované,
3,0X080D,sk,Prekročiť limit krútiaceho momentu,Prekročiť limit krútiaceho momentu,
9,0X080D,sk,Prekročiť limit krútiaceho momentu,Prekročiť limit krútiaceho momentu,
1,0X08AD,sk,Zakázanie ramena zlyhalo,Zakázanie ramena zlyhalo,Skúste to znova
1,0X08BD,sk,Aktivácia aktivácie zlyhala,Aktivácia aktivácie zlyhala,Skúste to znova
1,0X08CD,sk,Aktivácia ramena,Aktivácia ramena,
1,0X08DD,sk,Aktivácia aktivácie zlyhala,Aktivácia aktivácie zlyhala,
1,0X08ED,sk,Rameno je deaktivované,Rameno je deaktivované,
3,0X090D,sk,Automatické ergonomické nastavenie zlyhalo,Automatické ergonomické nastavenie zlyhalo,Upravte manuálne
9,0X090D,sk,Automatické ergonomické nastavenie zlyhalo,Automatické ergonomické nastavenie zlyhalo,Upravte manuálne
1,0X090D,sk,,,Kontaktujte zákaznícky servis
8,0X090D,sk,,,Kontaktujte zákaznícky servis
1,0X092D,sk,Porucha nastavenia ramena,Porucha nastavenia ramena,Kontaktujte zákaznícky servis
8,0X092D,sk,Porucha nastavenia ramena,Porucha nastavenia ramena,Kontaktujte zákaznícky servis
3,0X100A,sk,Porucha siete,Porucha siete,Kliknutím na ODSTRÁNIŤ obnovíte
9,0X100A,sk,Porucha siete,Porucha siete,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X100A,sk,Porucha siete,Porucha siete,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X100A,sk,Porucha siete,Porucha siete,Kliknutím na ODSTRÁNIŤ obnovíte
3,0X100B,sk,Porucha siete,Porucha siete,Kliknutím na ODSTRÁNIŤ obnovíte
9,0X100B,sk,Porucha siete,Porucha siete,Kliknutím na ODSTRÁNIŤ obnovíte
3,0X100D,sk,Porucha siete,Porucha siete,
9,0X100D,sk,Porucha siete,Porucha siete,
1,0X101A,sk,,,Reštartujte systém
8,0X101A,sk,,,Reštartujte systém
1,0X102A,sk,Porucha siete,Porucha siete,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X102A,sk,Porucha siete,Porucha siete,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X110A,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
3,0X110A,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X110A,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
9,0X110A,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
3,0X110D,sk,Chyba hardvéru,Chyba hardvéru,
9,0X110D,sk,Chyba hardvéru,Chyba hardvéru,
1,0X114A,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X114A,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X114C,sk,Chyba hardvéru,Chyba hardvéru,
8,0X114C,sk,Chyba hardvéru,Chyba hardvéru,
1,0X120C,sk,Porucha batérie,Porucha batérie,Skontrolujte stav UPS
8,0X120C,sk,Porucha batérie,Porucha batérie,Skontrolujte stav UPS
3,0X120D,sk,Konzolu chirurga je potrebné opraviť,Konzolu chirurga je potrebné opraviť,Kontaktujte zákaznícky servis
9,0X120D,sk,Konzolu chirurga je potrebné opraviť,Konzolu chirurga je potrebné opraviť,Kontaktujte zákaznícky servis
1,0X121D,sk,Spustí sa núdzový vypínač,Spustí sa núdzový vypínač,
8,0X121D,sk,Spustí sa núdzový vypínač,Spustí sa núdzový vypínač,
1,0X124D,sk,Čakanie na zotavenie vozíka s pacientom,Čakanie na zotavenie vozíka s pacientom,
1,0X125D,sk,Výpadok napájania vozíka pacienta,Výpadok napájania vozíka pacienta,
1,0X131C,sk,Nedostatok miesta na disku,Nedostatok miesta na disku,
8,0X131C,sk,Nedostatok miesta na disku,Nedostatok miesta na disku,
1,0X132D,sk,Zlyhanie vozíka pacienta,Zlyhanie vozíka pacienta,Kontaktujte zákaznícky servis
8,0X132D,sk,Zlyhanie vozíka pacienta,Zlyhanie vozíka pacienta,Kontaktujte zákaznícky servis
1,0X133D,sk,,,Spustite košík pre pacientov
8,0X133D,sk,,,Spustite košík pre pacientov
1,0X140D,sk,Porucha batérie,Porucha batérie,Kontaktujte zákaznícky servis
8,0X140D,sk,Porucha batérie,Porucha batérie,Kontaktujte zákaznícky servis
1,0X141D,sk,Porucha batérie,Porucha batérie,Kontaktujte zákaznícky servis
8,0X141D,sk,Porucha batérie,Porucha batérie,Kontaktujte zákaznícky servis
1,0X142D,sk,Batériu je potrebné vymeniť,Batériu je potrebné vymeniť,Kontaktujte zákaznícky servis
8,0X142D,sk,Batériu je potrebné vymeniť,Batériu je potrebné vymeniť,Kontaktujte zákaznícky servis
9,0X160D,sk,Dosiahnite hornú hranicu polohy,Dosiahnite hornú hranicu polohy,pozornosť
3,0X160D,sk,Dosiahnite hornú hranicu polohy,Dosiahnite hornú hranicu polohy,pozornosť
9,0X161D,sk,Dosiahnite dolnú hranicu polohy,Dosiahnite dolnú hranicu polohy,pozornosť
3,0X161D,sk,Dosiahnite dolnú hranicu polohy,Dosiahnite dolnú hranicu polohy,pozornosť
3,0X162D,sk,Hlavné rameno dosiahne hranicu polohy,Hlavné rameno dosiahne hranicu polohy,Zvýšte 3D prehliadač
9,0X162D,sk,Hlavné rameno dosiahne hranicu polohy,Hlavné rameno dosiahne hranicu polohy,Zvýšte 3D prehliadač
3,0X163D,sk,3D-Viewer dosahuje výškový limit,3D-Viewer dosahuje výškový limit,Prosím, spustite hlavnú ruku
9,0X163D,sk,3D-Viewer dosahuje výškový limit,3D-Viewer dosahuje výškový limit,Prosím, spustite hlavnú ruku
1,0X2A1A,sk,Porucha napájania,Porucha napájania,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X2A1A,sk,Porucha napájania,Porucha napájania,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X2A2A,sk,Porucha napájania,Porucha napájania,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X2A2A,sk,Porucha napájania,Porucha napájania,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X2B1D,sk,Zlyhanie pedálu,Zlyhanie pedálu,
8,0X2B1D,sk,Zlyhanie pedálu,Zlyhanie pedálu,
1,0X2B2D,sk,Zlyhanie pedálu,Zlyhanie pedálu,
8,0X2B2D,sk,Porucha energetického pedálu,Zlyhanie pedálu,
1,0X2B3D,sk,Nedá sa prepnúť na rameno bez nástroja,Nedá sa prepnúť na rameno bez nástroja,
8,0X2B3D,sk,Nedá sa prepnúť na rameno bez nástroja,Nedá sa prepnúť na rameno bez nástroja,
1,0X2B4D,sk,Prístroj je demontovaný,Prístroj je demontovaný,
8,0X2B4D,sk,Prístroj je demontovaný,Prístroj je demontovaný,
1,0X2B5D,sk,Póza hlavného ramena sa nezhoduje s podriadeným ramenom,Póza hlavného ramena sa nezhoduje s podriadeným ramenom,Ak chcete pokračovať, uvoľnite sa, podržte ručný ovládač
8,0X2B5D,sk,Póza hlavného ramena sa nezhoduje s podriadeným ramenom,Póza hlavného ramena sa nezhoduje s podriadeným ramenom,Ak chcete pokračovať, uvoľnite sa, podržte ručný ovládač
1,0X2B6D,sk,,,Aktivovať je možné iba energetický prístroj
8,0X2B6D,sk,,,Aktivovať je možné iba energetický prístroj
1,0X2B7D,sk,,,Pred samotestovaním sklopte lakťovú opierku alebo zdvihnite hlavnú ruku
4,0X150B,sk,,Nad hornou hranicou polohy,Kliknutím na ODSTRÁNIŤ obnovíte
4,0X151B,sk,,Nad dolnou hranicou polohy,Kliknutím na ODSTRÁNIŤ obnovíte
4,0X080B,sk,Pohyb chirurgického vozíka je zablokovaný,Pohyb chirurgického vozíka je zablokovaný,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X2B7D,sk,,,Pred samotestovaním sklopte lakťovú opierku alebo zdvihnite hlavnú ruku
1,0X2B8D,sk,,,Pred samotestovaním demontujte prístroj a adaptér
8,0X2B8D,sk,,,Pred samotestovaním demontujte prístroj a adaptér
1,0X2B9D,sk,Ľavý nástroj dosiahne hranicu polohy,Ľavý nástroj dosiahne hranicu polohy,pozornosť
8,0X2B9D,sk,Ľavý nástroj dosiahne hranicu polohy,Ľavý nástroj dosiahne hranicu polohy,pozornosť
1,0X2BAD,sk,Pravý nástroj dosiahne hranicu polohy,Pravý nástroj dosiahne hranicu polohy,pozornosť
8,0X2BAD,sk,Pravý nástroj dosiahne hranicu polohy,Pravý nástroj dosiahne hranicu polohy,pozornosť
1,0X2BBD,sk,Ľavý prístroj dosiahne hranicu otáčania,Ľavý prístroj dosiahne hranicu otáčania,pozornosť
8,0X2BBD,sk,Ľavý prístroj dosiahne hranicu otáčania,Ľavý prístroj dosiahne hranicu otáčania,pozornosť
4,0X040B,sk,Prekročenie rýchlostného limitu,Prekročenie rýchlostného limitu,Kliknutím na ODSTRÁNIŤ obnovíte
8,0X2BCD,sk,Pravý prístroj dosiahne hranicu rotácie,Pravý prístroj dosiahne hranicu rotácie,pozornosť
1,0X2BCD,sk,Pravý prístroj dosiahne hranicu rotácie,Pravý prístroj dosiahne hranicu rotácie,pozornosť
1,0X2BED,sk,Prístroj je príliš vysoký,Prístroj je príliš vysoký,Nastavte výšku smerom nadol
8,0X2BED,sk,Prístroj je príliš vysoký,Prístroj je príliš vysoký,Nastavte výšku smerom nadol
1,0X2BFD,sk,Adaptér prístroja sa nepodarilo namontovať,Adaptér prístroja sa nepodarilo namontovať,
8,0X2BFD,sk,Adaptér prístroja sa nepodarilo namontovať,Adaptér prístroja sa nepodarilo namontovať,
1,0X2C0D,sk,Prístroj sa nepodarilo namontovať,Prístroj sa nepodarilo namontovať,
8,0X2C0D,sk,Prístroj sa nepodarilo namontovať,Prístroj sa nepodarilo namontovať,
1,0X2C1D,sk,Endoskop sa nepodarilo namontovať,Endoskop sa nepodarilo namontovať,
8,0X2C1D,sk,Endoskop sa nepodarilo namontovať,Endoskop sa nepodarilo namontovať,
1,0X2C2D,sk,Prekročte limit použitia prístroja,Prekročte limit použitia prístroja,Vymeňte prosím
8,0X2C2D,sk,Prekročte limit použitia prístroja,Prekročte limit použitia prístroja,Vymeňte prosím
1,0X2C3D,sk,,,Kliknite na ŠTART v košíku pacienta
8,0X2C3D,sk,,,Kliknite na ŠTART v košíku pacienta
1,0X2C4D,sk,Endoskopický adaptér je možné použiť menej ako 5-krát,Endoskopický adaptér je možné použiť menej ako 5-krát,
8,0X2C4D,sk,Endoskopický adaptér je možné použiť menej ako 5-krát,Endoskopický adaptér je možné použiť menej ako 5-krát,
1,0X2C5D,sk,Použitie adaptéra endoskopu bude vyčerpané, vymeňte ho,Použitie adaptéra endoskopu bude vyčerpané, vymeňte ho,
8,0X2C5D,sk,Použitie adaptéra endoskopu bude vyčerpané, vymeňte ho,Použitie adaptéra endoskopu bude vyčerpané, vymeňte ho,
1,0X2C6D,sk,Endoskop je namontovaný na nepovolenom ramene,Endoskop je namontovaný na nepovolenom ramene,
8,0X2C6D,sk,Endoskop je namontovaný na nepovolenom ramene,Endoskop je namontovaný na nepovolenom ramene,
1,0X2C8D,sk,Podporovaný je iba jeden ultrazvukový nôž,Podporovaný je iba jeden ultrazvukový nôž,
8,0X2C8D,sk,Podporovaný je iba jeden ultrazvukový nôž,Podporovaný je iba jeden ultrazvukový nôž,
1,0X2C9D,sk,Ľavý nástroj dosiahne hranicu hĺbky,Ľavý nástroj dosiahne hranicu hĺbky,pozornosť
8,0X2C9D,sk,Ľavý nástroj dosiahne hranicu hĺbky,Ľavý nástroj dosiahne hranicu hĺbky,pozornosť
1,0X2CAD,sk,Pravý nástroj dosiahne hranicu hĺbky,Pravý nástroj dosiahne hranicu hĺbky,pozornosť
8,0X2CAD,sk,Pravý nástroj dosiahne hranicu hĺbky,Pravý nástroj dosiahne hranicu hĺbky,pozornosť
1,0X2CBD,sk,Ľavý nástroj dosiahne hranicu pózy,Ľavý nástroj dosiahne hranicu pózy,pozornosť
8,0X2CBD,sk,Ľavý nástroj dosiahne hranicu pózy,Ľavý nástroj dosiahne hranicu pózy,pozornosť
1,0X2CCD,sk,Pravý nástroj dosiahne hranicu pózy,Pravý nástroj dosiahne hranicu pózy,pozornosť
8,0X2CCD,sk,Pravý nástroj dosiahne hranicu pózy,Pravý nástroj dosiahne hranicu pózy,pozornosť
1,0X2CDD,sk,,,Šliapnite na správny pedál
8,0X2CDD,sk,,,Šliapnite na správny pedál
1,0X2CED,sk,Signál pedálu nie je aktivovaný,Signál pedálu nie je aktivovaný,Upravte uhol chodidla
8,0X2CED,sk,Signál pedálu nie je aktivovaný,Signál pedálu nie je aktivovaný,Upravte uhol chodidla
1,0X2CFD,sk,Podporovaný je len jeden monopolárny nástroj,Podporovaný je len jeden monopolárny nástroj,
8,0X2CFD,sk,Podporovaný je len jeden monopolárny nástroj,Podporovaný je len jeden monopolárny nástroj,
1,0X2D0D,sk,Podporovaný je iba jeden bipolárny prístroj,Podporovaný je iba jeden bipolárny prístroj,
8,0X2D0D,sk,Podporovaný je iba jeden bipolárny prístroj,Podporovaný je iba jeden bipolárny prístroj,
1,0X2D1D,sk,,,Uvoľnite nastavovacie tlačidlo
8,0X2D1D,sk,,,Uvoľnite nastavovacie tlačidlo
1,0X2D2D,sk,,,Uvoľnite tlačidlo nastavenia ramena
8,0X2D2D,sk,,,Uvoľnite tlačidlo nastavenia ramena
1,0X2D3D,sk,,,Zlaďte rukoväte na ovládaní otáčaním rukoväte
8,0X2D3D,sk,,,Zlaďte rukoväte na ovládaní otáčaním rukoväte
1,0X2D4D,sk,Nadmerná odchýlka rotácie,Nadmerná odchýlka rotácie,Stlačte rukoväte ovládania stlačením
8,0X2D4D,sk,Nadmerná odchýlka rotácie,Nadmerná odchýlka rotácie,Stlačte rukoväte ovládania stlačením
8,0X2D5D,sk,Ultrazvukový nôž je aktivovaný príliš dlho,Ultrazvukový nôž je aktivovaný príliš dlho,Uvoľnite pedál
1,0X2D5D,sk,Ultrazvukový nôž je aktivovaný príliš dlho,Ultrazvukový nôž je aktivovaný príliš dlho,Uvoľnite pedál
1,0X2D6D,sk,Neotáčajte rotačným kĺbom počas aktivácie ultrazvukového noža,Neotáčajte rotačným kĺbom počas aktivácie ultrazvukového noža,
8,0X2D6D,sk,Neotáčajte rotačným kĺbom počas aktivácie ultrazvukového noža,Neotáčajte rotačným kĺbom počas aktivácie ultrazvukového noža,
1,0X2D7D,sk,,,Ukončite režim pamäte výšky prístroja
8,0X2D7D,sk,,,Ukončite režim pamäte výšky prístroja
1,0X2D8D,sk,,,Prihláste sa prosím
8,0X2D8D,sk,,,Prihláste sa prosím
1,0X2D9D,sk,Endoskop dosiahne hranicu polohy,Endoskop dosiahne hranicu polohy,pozornosť
8,0X2D9D,sk,Endoskop dosiahne hranicu polohy,Endoskop dosiahne hranicu polohy,pozornosť
1,0X2DAD,sk,,,Prosím, priblížte
8,0X2DAD,sk,,,Prosím, priblížte
1,0X2DBD,sk,,,Prosím, oddialte
8,0X2DBD,sk,,,Prosím, oddialte
1,0X2DCD,sk,,,Otáčajte endoskopom v smere hodinových ručičiek
8,0X2DCD,sk,,,Otáčajte endoskopom v smere hodinových ručičiek
1,0X2DDD,sk,,,Otočte endoskop proti smeru hodinových ručičiek
8,0X2DDD,sk,,,Otočte endoskop proti smeru hodinových ručičiek
1,0X2DED,sk,,,Nastavte endoskop smerom nadol
8,0X2DED,sk,,,Nastavte endoskop smerom nadol
1,0X2DFD,sk,Pred samotestovaním sklopte hlavné rameno alebo zdvihnite 3D prehliadač,Pred samotestovaním sklopte hlavné rameno alebo zdvihnite 3D prehliadač,
8,0X2DFD,sk,Pred samotestovaním sklopte hlavné rameno alebo zdvihnite 3D prehliadač,Pred samotestovaním sklopte hlavné rameno alebo zdvihnite 3D prehliadač,
1,0X2E0D,sk,,,Skontrolujte pedál spínača ramena
8,0X2E0D,sk,,,Skontrolujte pedál spínača ramena
1,0X2E1D,sk,,,Skontrolujte spojkový pedál
8,0X2E1D,sk,,,Skontrolujte spojkový pedál
1,0X2E2D,sk,,,Skontrolujte pedál endoskopu
8,0X2E2D,sk,,,Skontrolujte pedál endoskopu
1,0X2E3D,sk,,,Skontrolujte ľavý pedál
8,0X2E3D,sk,,,Skontrolujte ľavý pedál
1,0X2E4D,sk,,,Skontrolujte ľavý koakové pedál
8,0X2E4D,sk,,,Skontrolujte ľavý koakové pedál
1,0X2E5D,sk,,,Skontrolujte pravý rezný pedál
8,0X2E5D,sk,,,Skontrolujte pravý rezný pedál
1,0X2E6D,sk,,,Skontrolujte pravý koagový pedál
8,0X2E6D,sk,,,Skontrolujte pravý koagový pedál
4,0X090B,sk,Chyba hardvéru,Chyba hardvéru,Kliknutím na ODSTRÁNIŤ obnovíte
1,0X2E7D,sk,,,Skontrolujte tlačidlo nastavenia pomocného ramena
8,0X2E7D,sk,,,Skontrolujte tlačidlo nastavenia pomocného ramena
1,0X2EAD,sk,,,Skontrolujte snímač hlavy
8,0X2EAD,sk,,,Skontrolujte snímač hlavy
1,0X2EBD,sk,,,Skontrolujte snímač ľavej nohy
8,0X2EBD,sk,,,Skontrolujte snímač ľavej nohy
1,0X2ECD,sk,,,Skontrolujte snímač pravej nohy
8,0X2ECD,sk,,,Skontrolujte snímač pravej nohy
1,0X2EDD,sk,,,Pred samotestovaním dokončite nastavenie
8,0X2EDD,sk,,,Pred samotestovaním dokončite nastavenie
1,0X2EFD,sk,Skontrolujte signál spojky,Skontrolujte signál spojky,
8,0X2EFD,sk,Skontrolujte signál spojky,Skontrolujte signál spojky,
1,0X2F0D,sk,Slabá batéria,Slabá batéria,Kontaktujte zákaznícky servis
8,0X2F0D,sk,Slabá batéria,Slabá batéria,Kontaktujte zákaznícky servis
1,0X2F1D,sk,Slabá batéria,Slabá batéria,Kontaktujte zákaznícky servis
8,0X2F1D,sk,Slabá batéria,Slabá batéria,Kontaktujte zákaznícky servis
8,0X2F2D,sk,Prekročte limit použitia trokaru,Prekročte limit použitia trokaru,Prosím, vymeňte ho
1,0X2F2D,sk,Prekročte limit použitia trokaru,Prekročte limit použitia trokaru,Prosím, vymeňte ho
1,0X2F3D,sk,Nemontujte energetické nástroje rovnakého typu,Nemontujte energetické nástroje rovnakého typu,
8,0X2F3D,sk,Nemontujte energetické nástroje rovnakého typu,Nemontujte energetické nástroje rovnakého typu,
1,0X2F4D,sk,Podriadené rameno 1 nie je schopné vydávať energiu, keď je namontované viacnásobne bipolárne,Podriadené rameno 1 nie je schopné vydávať energiu, keď je namontované viacnásobne bipolárne,
8,0X2F4D,sk,Podriadené rameno 1 nie je schopné vydávať energiu, keď je namontované viacnásobne bipolárne,Podriadené rameno 1 nie je schopné vydávať energiu, keď je namontované viacnásobne bipolárne,
1,0X2F5D,sk,Podriadené rameno 4 nie je schopné vydávať energiu, keď je namontované viacnásobne bipolárne,Podriadené rameno 4 nie je schopné vydávať energiu, keď je namontované viacnásobne bipolárne,
8,0X2F5D,sk,Podriadené rameno 4 nie je schopné vydávať energiu, keď je namontované viacnásobne bipolárne,Podriadené rameno 4 nie je schopné vydávať energiu, keď je namontované viacnásobne bipolárne,
1,0X2F6D,sk,Spojka sa spustí na viac ako 1 minútu,Spojka sa spustí na viac ako 1 minútu,
8,0X2F6D,sk,Spojka sa spustí na viac ako 1 minútu,Spojka sa spustí na viac ako 1 minútu,
1,0X2F9D,sk,Abnormálne pripojenie endoskopu,Abnormálne pripojenie endoskopu,Znova vložte endoskop
8,0X2F9D,sk,Abnormálne pripojenie endoskopu,Abnormálne pripojenie endoskopu,Znova vložte endoskop
