2024-08-24 15:21:57 100570e 0 3132 0 0 从端看门狗状态变化，0变化为3132
2024-08-24 15:21:58 173030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:58 172030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:58 171030e 28 28 28 0 位置接近限位，电机码盘位置28，关节码盘位置28，指令位置28，实际力矩0
2024-08-24 15:21:58 125030e 2328 2328 2327 1 位置接近限位，电机码盘位置2328，关节码盘位置2328，指令位置2327，实际力矩1
2024-08-24 15:21:58 1a4030e -14 -14 -14 0 位置接近限位，电机码盘位置-14，关节码盘位置-14，指令位置-14，实际力矩0
2024-08-24 15:21:58 1a3030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:58 1a2030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:58 1a1030e -68 -68 -68 0 位置接近限位，电机码盘位置-68，关节码盘位置-68，指令位置-68，实际力矩0
2024-08-24 15:21:58 194030e 45 45 45 0 位置接近限位，电机码盘位置45，关节码盘位置45，指令位置45，实际力矩0
2024-08-24 15:21:58 193030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:58 192030e -6 -6 -6 0 位置接近限位，电机码盘位置-6，关节码盘位置-6，指令位置-6，实际力矩0
2024-08-24 15:21:58 191030e -25 -25 -25 0 位置接近限位，电机码盘位置-25，关节码盘位置-25，指令位置-25，实际力矩0
2024-08-24 15:21:58 184030e 62 62 62 0 位置接近限位，电机码盘位置62，关节码盘位置62，指令位置62，实际力矩0
2024-08-24 15:21:58 183030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:58 182030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:58 181030e -9 -9 -9 0 位置接近限位，电机码盘位置-9，关节码盘位置-9，指令位置-9，实际力矩0
2024-08-24 15:21:58 174030e 73 73 73 0 位置接近限位，电机码盘位置73，关节码盘位置73，指令位置73，实际力矩0
2024-08-24 15:21:58 173030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:58 172030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:58 171030e 28 28 28 0 位置接近限位，电机码盘位置28，关节码盘位置28，指令位置28，实际力矩0
2024-08-24 15:21:58 125030e 2328 2328 2327 1 位置接近限位，电机码盘位置2328，关节码盘位置2328，指令位置2327，实际力矩1
2024-08-24 15:21:58 1a4030e -14 -14 -14 0 位置接近限位，电机码盘位置-14，关节码盘位置-14，指令位置-14，实际力矩0
2024-08-24 15:21:58 1a3030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 1a2030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 1a1030e -68 -68 -68 0 位置接近限位，电机码盘位置-68，关节码盘位置-68，指令位置-68，实际力矩0
2024-08-24 15:21:59 194030e 45 45 45 0 位置接近限位，电机码盘位置45，关节码盘位置45，指令位置45，实际力矩0
2024-08-24 15:21:59 193030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:59 192030e -6 -6 -6 0 位置接近限位，电机码盘位置-6，关节码盘位置-6，指令位置-6，实际力矩0
2024-08-24 15:21:59 191030e -25 -25 -25 0 位置接近限位，电机码盘位置-25，关节码盘位置-25，指令位置-25，实际力矩0
2024-08-24 15:21:59 184030e 62 62 62 0 位置接近限位，电机码盘位置62，关节码盘位置62，指令位置62，实际力矩0
2024-08-24 15:21:59 183030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:59 182030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 181030e -9 -9 -9 0 位置接近限位，电机码盘位置-9，关节码盘位置-9，指令位置-9，实际力矩0
2024-08-24 15:21:59 174030e 73 73 73 0 位置接近限位，电机码盘位置73，关节码盘位置73，指令位置73，实际力矩0
2024-08-24 15:21:59 173030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:59 172030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:59 171030e 28 28 28 0 位置接近限位，电机码盘位置28，关节码盘位置28，指令位置28，实际力矩0
2024-08-24 15:21:59 125030e 2328 2328 2327 1 位置接近限位，电机码盘位置2328，关节码盘位置2328，指令位置2327，实际力矩1
2024-08-24 15:21:59 1a4030e -14 -14 -14 0 位置接近限位，电机码盘位置-14，关节码盘位置-14，指令位置-14，实际力矩0
2024-08-24 15:21:59 1a3030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 1a2030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 1a1030e -68 -68 -68 0 位置接近限位，电机码盘位置-68，关节码盘位置-68，指令位置-68，实际力矩0
2024-08-24 15:21:59 194030e 45 45 45 0 位置接近限位，电机码盘位置45，关节码盘位置45，指令位置45，实际力矩0
2024-08-24 15:21:59 193030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:59 192030e -6 -6 -6 0 位置接近限位，电机码盘位置-6，关节码盘位置-6，指令位置-6，实际力矩0
2024-08-24 15:21:59 191030e -25 -25 -25 0 位置接近限位，电机码盘位置-25，关节码盘位置-25，指令位置-25，实际力矩0
2024-08-24 15:21:59 184030e 62 62 62 0 位置接近限位，电机码盘位置62，关节码盘位置62，指令位置62，实际力矩0
2024-08-24 15:21:59 183030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:59 182030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 181030e -9 -9 -9 0 位置接近限位，电机码盘位置-9，关节码盘位置-9，指令位置-9，实际力矩0
2024-08-24 15:21:59 174030e 73 73 73 0 位置接近限位，电机码盘位置73，关节码盘位置73，指令位置73，实际力矩0
2024-08-24 15:21:59 173030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:59 172030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:59 171030e 28 28 28 0 位置接近限位，电机码盘位置28，关节码盘位置28，指令位置28，实际力矩0
2024-08-24 15:21:59 125030e 2328 2328 2327 1 位置接近限位，电机码盘位置2328，关节码盘位置2328，指令位置2327，实际力矩1
2024-08-24 15:21:59 1a4030e -14 -14 -14 0 位置接近限位，电机码盘位置-14，关节码盘位置-14，指令位置-14，实际力矩0
2024-08-24 15:21:59 1a3030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 1a2030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 1a1030e -68 -68 -68 0 位置接近限位，电机码盘位置-68，关节码盘位置-68，指令位置-68，实际力矩0
2024-08-24 15:21:59 194030e 45 45 45 0 位置接近限位，电机码盘位置45，关节码盘位置45，指令位置45，实际力矩0
2024-08-24 15:21:59 193030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:59 192030e -6 -6 -6 0 位置接近限位，电机码盘位置-6，关节码盘位置-6，指令位置-6，实际力矩0
2024-08-24 15:21:59 191030e -25 -25 -25 0 位置接近限位，电机码盘位置-25，关节码盘位置-25，指令位置-25，实际力矩0
2024-08-24 15:21:59 184030e 62 62 62 0 位置接近限位，电机码盘位置62，关节码盘位置62，指令位置62，实际力矩0
2024-08-24 15:21:59 183030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:59 182030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 181030e -9 -9 -9 0 位置接近限位，电机码盘位置-9，关节码盘位置-9，指令位置-9，实际力矩0
2024-08-24 15:21:59 174030e 73 73 73 0 位置接近限位，电机码盘位置73，关节码盘位置73，指令位置73，实际力矩0
2024-08-24 15:21:59 173030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:59 172030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:59 171030e 28 28 28 0 位置接近限位，电机码盘位置28，关节码盘位置28，指令位置28，实际力矩0
2024-08-24 15:21:59 125030e 2328 2328 2327 1 位置接近限位，电机码盘位置2328，关节码盘位置2328，指令位置2327，实际力矩1
2024-08-24 15:21:59 1a4030e -14 -14 -14 0 位置接近限位，电机码盘位置-14，关节码盘位置-14，指令位置-14，实际力矩0
2024-08-24 15:21:59 1a3030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 1a2030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 1a1030e -68 -68 -68 0 位置接近限位，电机码盘位置-68，关节码盘位置-68，指令位置-68，实际力矩0
2024-08-24 15:21:59 194030e 45 45 45 0 位置接近限位，电机码盘位置45，关节码盘位置45，指令位置45，实际力矩0
2024-08-24 15:21:59 193030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:59 192030e -6 -6 -6 0 位置接近限位，电机码盘位置-6，关节码盘位置-6，指令位置-6，实际力矩0
2024-08-24 15:21:59 191030e -25 -25 -25 0 位置接近限位，电机码盘位置-25，关节码盘位置-25，指令位置-25，实际力矩0
2024-08-24 15:21:59 184030e 62 62 62 0 位置接近限位，电机码盘位置62，关节码盘位置62，指令位置62，实际力矩0
2024-08-24 15:21:59 183030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:59 182030e 0 0 0 0 位置接近限位，电机码盘位置0，关节码盘位置0，指令位置0，实际力矩0
2024-08-24 15:21:59 181030e -9 -9 -9 0 位置接近限位，电机码盘位置-9，关节码盘位置-9，指令位置-9，实际力矩0
2024-08-24 15:21:59 174030e 73 73 73 0 位置接近限位，电机码盘位置73，关节码盘位置73，指令位置73，实际力矩0
2024-08-24 15:21:59 173030e -1 -1 -1 0 位置接近限位，电机码盘位置-1，关节码盘位置-1，指令位置-1，实际力矩0
2024-08-24 15:21:59 172030e -2 -2 -2 0 位置接近限位，电机码盘位置-2，关节码盘位置-2，指令位置-2，实际力矩0
2024-08-24 15:21:59 171030e 28 28 28 0 位置接近限位，电机码盘位置28，关节码盘位置28，指令位置28，实际力矩0
2024-08-24 15:21:59 125030e 2328 2328 2327 1 位置接近限位，电机码盘位置2328，关节码盘位置2328，指令位置2327，实际力矩1
2024-08-24 15:23:53 100551e 3 0 7 0 按下4号调整臂调整按钮
2024-08-24 15:23:53 1a4551e -14 -14 0 0 释放-14调整按钮
2024-08-24 15:23:53 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a1551e -68 -68 0 0 释放-68调整按钮
2024-08-24 15:23:53 1a4551e -14 -14 0 0 释放-14调整按钮
2024-08-24 15:23:53 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a1551e -68 -68 0 0 释放-68调整按钮
2024-08-24 15:23:53 1a4551e -14 -14 0 0 释放-14调整按钮
2024-08-24 15:23:53 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a1551e -68 -68 0 0 释放-68调整按钮
2024-08-24 15:23:53 1a4551e -14 -14 0 0 释放-14调整按钮
2024-08-24 15:23:53 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a1551e -68 -68 0 0 释放-68调整按钮
2024-08-24 15:23:53 1a4551e -14 -14 0 0 释放-14调整按钮
2024-08-24 15:23:53 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:53 1a1551e -68 -68 0 0 释放-68调整按钮
2024-08-24 15:23:53 1a4050e 258 258 3 3 速度接近阈值，指令速度258，实际速度258，实际位置3，实际力矩3
2024-08-24 15:23:53 1a4050e 258 258 3 3 速度接近阈值，指令速度258，实际速度258，实际位置3，实际力矩3
2024-08-24 15:23:53 1a4050e 258 258 3 3 速度接近阈值，指令速度258，实际速度258，实际位置3，实际力矩3
2024-08-24 15:23:53 1a4050e 258 258 3 3 速度接近阈值，指令速度258，实际速度258，实际位置3，实际力矩3
2024-08-24 15:23:53 1a4050e 258 258 3 3 速度接近阈值，指令速度258，实际速度258，实际位置3，实际力矩3
2024-08-24 15:23:54 100551e 3 1 0 0 释放4号调整臂调整按钮
2024-08-24 15:23:54 1a4551e 287 287 -4 0 -4287调整按钮
2024-08-24 15:23:54 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a1551e -269 -269 -1 0 -1-269调整按钮
2024-08-24 15:23:54 1a4551e 287 287 -4 0 -4287调整按钮
2024-08-24 15:23:54 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a1551e -269 -269 -1 0 -1-269调整按钮
2024-08-24 15:23:54 1a4551e 287 287 -4 0 -4287调整按钮
2024-08-24 15:23:54 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a1551e -269 -269 -1 0 -1-269调整按钮
2024-08-24 15:23:54 1a4551e 287 287 -4 0 -4287调整按钮
2024-08-24 15:23:54 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a1551e -269 -269 -1 0 -1-269调整按钮
2024-08-24 15:23:54 1a4551e 287 287 -4 0 -4287调整按钮
2024-08-24 15:23:54 1a3551e 0 0 0 150 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a2551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:23:54 1a1551e -269 -269 -1 0 -1-269调整按钮
2024-08-24 15:23:57 100551e 2 0 7 0 按下3号调整臂调整按钮
2024-08-24 15:23:57 194551e 45 45 2 0 245调整按钮
2024-08-24 15:23:57 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:57 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:57 191551e -25 -25 1 0 1-25调整按钮
2024-08-24 15:23:57 194551e 45 45 2 0 245调整按钮
2024-08-24 15:23:57 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:57 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:57 191551e -25 -25 1 0 1-25调整按钮
2024-08-24 15:23:57 194551e 45 45 2 0 245调整按钮
2024-08-24 15:23:58 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:58 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:58 191551e -25 -25 1 0 1-25调整按钮
2024-08-24 15:23:58 194551e 45 45 2 0 245调整按钮
2024-08-24 15:23:58 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:58 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:58 191551e -25 -25 1 0 1-25调整按钮
2024-08-24 15:23:58 194551e 45 45 2 0 245调整按钮
2024-08-24 15:23:58 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:58 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:58 191551e -25 -25 1 0 1-25调整按钮
2024-08-24 15:23:58 100551e 2 1 0 0 释放3号调整臂调整按钮
2024-08-24 15:23:58 194551e 157 157 -6 0 -6157调整按钮
2024-08-24 15:23:58 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:58 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:58 191551e -107 -107 1 0 1-107调整按钮
2024-08-24 15:23:58 194551e 157 157 -6 0 -6157调整按钮
2024-08-24 15:23:58 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:58 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:58 191551e -107 -107 1 0 1-107调整按钮
2024-08-24 15:23:58 194551e 157 157 -6 0 -6157调整按钮
2024-08-24 15:23:59 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:59 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:59 191551e -107 -107 1 0 1-107调整按钮
2024-08-24 15:23:59 194551e 157 157 -6 0 -6157调整按钮
2024-08-24 15:23:59 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:59 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:59 191551e -107 -107 1 0 1-107调整按钮
2024-08-24 15:23:59 194551e 157 157 -6 0 -6157调整按钮
2024-08-24 15:23:59 193551e -2 -2 0 237 释放-2调整按钮
2024-08-24 15:23:59 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:23:59 191551e -107 -107 1 0 1-107调整按钮
2024-08-24 15:24:00 100551e 0 0 7 0 按下1号调整臂调整按钮
2024-08-24 15:24:00 174551e 73 73 0 0 释放73调整按钮
2024-08-24 15:24:00 173551e -1 -1 0 177 释放-1调整按钮
2024-08-24 15:24:00 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:00 171551e 28 28 2 0 228调整按钮
2024-08-24 15:24:00 174551e 73 73 0 0 释放73调整按钮
2024-08-24 15:24:00 173551e -1 -1 0 177 释放-1调整按钮
2024-08-24 15:24:00 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:00 171551e 28 28 2 0 228调整按钮
2024-08-24 15:24:00 174551e 73 73 0 0 释放73调整按钮
2024-08-24 15:24:00 173551e -1 -1 0 177 释放-1调整按钮
2024-08-24 15:24:00 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:00 171551e 28 28 2 0 228调整按钮
2024-08-24 15:24:00 174551e 73 73 0 0 释放73调整按钮
2024-08-24 15:24:00 173551e -1 -1 0 177 释放-1调整按钮
2024-08-24 15:24:00 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:00 171551e 28 28 2 0 228调整按钮
2024-08-24 15:24:00 174551e 73 73 0 0 释放73调整按钮
2024-08-24 15:24:00 173551e -1 -1 0 177 释放-1调整按钮
2024-08-24 15:24:00 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:00 171551e 28 28 2 0 228调整按钮
2024-08-24 15:24:01 100551e 0 1 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:01 174551e -93 -93 -3 0 -3-93调整按钮
2024-08-24 15:24:01 173551e -1 -1 0 176 释放-1调整按钮
2024-08-24 15:24:01 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:01 171551e 198 198 3 0 3198调整按钮
2024-08-24 15:24:01 174551e -93 -93 -3 0 -3-93调整按钮
2024-08-24 15:24:01 173551e -1 -1 0 176 释放-1调整按钮
2024-08-24 15:24:01 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:01 171551e 198 198 3 0 3198调整按钮
2024-08-24 15:24:01 174551e -93 -93 -3 0 -3-93调整按钮
2024-08-24 15:24:01 173551e -1 -1 0 176 释放-1调整按钮
2024-08-24 15:24:01 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:01 171551e 198 198 3 0 3198调整按钮
2024-08-24 15:24:01 174551e -93 -93 -3 0 -3-93调整按钮
2024-08-24 15:24:01 173551e -1 -1 0 176 释放-1调整按钮
2024-08-24 15:24:01 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:01 171551e 198 198 3 0 3198调整按钮
2024-08-24 15:24:01 174551e -93 -93 -3 0 -3-93调整按钮
2024-08-24 15:24:01 173551e -1 -1 0 176 释放-1调整按钮
2024-08-24 15:24:01 172551e -2 -2 0 0 释放-2调整按钮
2024-08-24 15:24:01 171551e 198 198 3 0 3198调整按钮
2024-08-24 15:24:02 100551e 1 0 7 0 按下2号调整臂调整按钮
2024-08-24 15:24:02 184551e 62 62 0 0 释放62调整按钮
2024-08-24 15:24:02 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:02 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:02 181551e -9 -9 0 0 释放-9调整按钮
2024-08-24 15:24:02 184551e 62 62 0 0 释放62调整按钮
2024-08-24 15:24:02 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:02 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:02 181551e -9 -9 0 0 释放-9调整按钮
2024-08-24 15:24:02 184551e 62 62 0 0 释放62调整按钮
2024-08-24 15:24:03 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:03 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:03 181551e -9 -9 0 0 释放-9调整按钮
2024-08-24 15:24:03 184551e 62 62 0 0 释放62调整按钮
2024-08-24 15:24:03 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:03 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:03 181551e -9 -9 0 0 释放-9调整按钮
2024-08-24 15:24:03 184551e 62 62 0 0 释放62调整按钮
2024-08-24 15:24:03 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:03 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:03 181551e -9 -9 0 0 释放-9调整按钮
2024-08-24 15:24:03 100551e 1 1 0 0 释放2号调整臂调整按钮
2024-08-24 15:24:03 184551e 4 4 0 0 释放4调整按钮
2024-08-24 15:24:03 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:03 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:03 181551e 29 29 2 0 229调整按钮
2024-08-24 15:24:03 184551e 4 4 0 0 释放4调整按钮
2024-08-24 15:24:03 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:03 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:03 181551e 29 29 2 0 229调整按钮
2024-08-24 15:24:03 184551e 4 4 0 0 释放4调整按钮
2024-08-24 15:24:03 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:03 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:03 181551e 29 29 2 0 229调整按钮
2024-08-24 15:24:03 184551e 4 4 0 0 释放4调整按钮
2024-08-24 15:24:03 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:03 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:03 181551e 29 29 2 0 229调整按钮
2024-08-24 15:24:03 184551e 4 4 0 0 释放4调整按钮
2024-08-24 15:24:04 183551e -1 -1 0 60 释放-1调整按钮
2024-08-24 15:24:04 182551e 0 0 0 0 释放1号调整臂调整按钮
2024-08-24 15:24:04 181551e 29 29 2 0 229调整按钮
2024-08-24 15:24:05 100551e 2 0 7 0 按下3号调整臂调整按钮
2024-08-24 15:24:05 194551e 184 184 0 0 释放184调整按钮
2024-08-24 15:24:05 193551e -2 -2 0 238 释放-2调整按钮
2024-08-24 15:24:05 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:24:05 191551e -110 -110 1 0 1-110调整按钮
2024-08-24 15:24:05 194551e 184 184 0 0 释放184调整按钮
2024-08-24 15:24:05 193551e -2 -2 0 238 释放-2调整按钮
2024-08-24 15:24:05 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:24:05 191551e -110 -110 1 0 1-110调整按钮
2024-08-24 15:24:05 194551e 184 184 0 0 释放184调整按钮
2024-08-24 15:24:05 193551e -2 -2 0 238 释放-2调整按钮
2024-08-24 15:24:05 192551e -6 -6 0 0 释放-6调整按钮
2024-08-24 15:24:05 191551e -110 -110 1 0 1-110调整按钮
2024-08-24 15:24:05 194551e 184 184 0 0 释放184调整按钮
